rk,player,tm,fantpos,age,games_g,games_gs,passing_cmp,passing_att,passing_yds,passing_td,passing_int,rushing_att,rushing_yds,rushing_y/a,rushing_td,receiving_tgt,receiving_rec,receiving_yds,receiving_y/r,receiving_td,fumbles_fmb,fumbles_fl,scoring_td,scoring_2pm,scoring_2pp,fantasy_fantpt,fantasy_ppr,fantasy_dkpt,fantasy_fdpt,fantasy_vbd,fantasy_posrank,fantasy_ovrank
475,Tony Gaiter,SDG,,24,5,0,0,0,0,0,0,0,0,,0,0.0,0,0,,0,1.0,,0,,,,,,,,166,
476,Scott Galbraith,GNB,,31,1,0,0,0,0,0,0,0,0,,0,,0,0,,0,,,0,,,,,,,,92,
477,Spencer George,TEN,,25,5,0,0,0,0,0,0,0,0,,0,,0,0,,0,,,0,,,,,,,,149,
478,Jammi German,ATL,,24,6,0,0,0,0,0,0,0,0,,0,2.0,0,0,,0,,,0,,,,,,,,167,
479,Scott Greene,IND,RB,26,5,0,0,0,0,0,0,0,0,,0,1.0,1,2,2.0,0,0.0,,0,,,,1.2,1.2,0.7,,145,
480,Rich Griffith,JAX,,29,7,0,0,0,0,0,0,0,0,,0,,0,0,,0,,,0,,,,,,,,93,
481,Karl Hankton,PHI,WR,28,10,0,0,0,0,0,0,1,-4,-4.0,0,3.0,0,0,,0,0.0,,0,,,,-0.4,-0.4,-0.4,,177,
482,Terry Hardy,ARI,,22,9,0,0,0,0,0,0,0,0,,0,1.0,0,0,,0,,,0,,,,,,,,94,
483,Aaron Hayden,PHI,,25,1,0,0,0,0,0,0,0,0,,0,,0,0,,0,0.0,,0,,,,,,,,150,
484,Jarius Hayes,ARI,,25,16,0,0,0,0,0,0,0,0,,0,,0,0,,0,,,0,,,,,,,,95,
485,Chris Hetherington,IND,,26,14,1,0,0,0,0,0,0,0,,0,,0,0,,0,1.0,,0,,,,,,,,1,
486,Kevin Hickman,DET,,27,3,0,0,0,0,0,0,0,0,,0,,0,0,,0,,,0,,,,,,,,96,
487,Mitch Jacoby,STL,,25,5,0,0,0,0,0,0,0,0,,0,,0,0,,0,,,0,,,,,,,,97,
488,James Jenkins,WAS,,31,16,4,0,0,0,0,0,0,0,,0,3.0,0,0,,0,0.0,,0,,,,,,,,98,
489,Alonzo Johnson,NOR,,25,1,0,0,0,0,0,0,0,0,,0,2.0,0,0,,0,,,0,,,,,,,,168,
490,Trey Junkin,ARI,,37,16,0,0,0,0,0,0,0,0,,0,,0,0,,0,,,0,,,,,,,,99,
491,Carlos King,PIT,,25,1,0,0,0,0,0,0,0,0,,0,,0,0,,0,,,0,,,,,,,,151,
492,Jim Kitts,2TM,,26,5,0,0,0,0,0,0,0,0,,0,,0,0,,0,,,0,,,,,,,,152,
493,Anthony Ladd,NWE,,25,3,0,0,0,0,0,0,0,0,,0,10.0,0,0,,0,,,0,,,,,,,,169,
494,Chad Lewis,PHI,,27,2,0,0,0,0,0,0,0,0,,0,,0,0,,0,,,0,,,,,,,,100,
495,Harper LeBel,BAL,,35,5,0,0,0,0,0,0,0,0,,0,,0,0,,0,1.0,,0,,,,,,,,101,
496,Kamil Loud,BUF,,22,5,0,0,0,0,0,0,0,0,,0,2.0,0,0,,0,0.0,,0,,,,,,,,170,
497,Anthony Lynn,DEN,,30,16,0,0,0,0,0,0,0,0,,0,,0,0,,0,,,0,,,,,,,,153,
498,Brian Manning,GNB,,23,3,0,0,0,0,0,0,0,0,,0,,0,0,,0,,,0,,,,,,,,171,
499,Le'Shai Maston,WAS,,28,1,0,0,0,0,0,0,0,0,,0,,0,0,,0,,,0,,,,,,,,154,
500,Kaipo McGuire,IND,,24,1,0,0,0,0,0,0,0,0,,0,,0,0,,0,0.0,,0,,,,,,,,172,
501,Jerris McPhail,DET,,26,3,0,0,0,0,0,0,0,0,,0,,0,0,,0,0.0,,0,,,,,,,,155,
502,A.J. Ofodile,BAL,,25,5,0,0,0,0,0,0,0,0,,0,,0,0,,0,,,0,,,,,,,,102,
503,Brock Olivo,DET,,22,1,0,0,0,0,0,0,0,0,,0,,0,0,,0,,,0,,,,,,,,156,
504,Alfred Pupunu,NYG,TE,29,9,0,0,0,0,0,0,0,0,,0,2.0,1,2,2.0,0,0.0,,0,,,,1.2,1.2,0.7,,87,
505,Mike Quinn,DAL,QB,24,3,0,1,1,10,0,0,5,-6,-1.2,0,0.0,0,0,,0,0.0,,0,,,,-0.2,-0.2,-0.2,,74,
506,Latario Rachal,SDG,,25,11,0,0,0,0,0,0,0,0,,0,1.0,0,0,,0,4.0,,0,,,,,,,,173,
507,Travis Reece,DET,,23,3,0,0,0,0,0,0,0,0,,0,,0,0,,0,,,0,,,,,,,,157,
508,Mike Reed,PHI,,23,4,0,0,0,0,0,0,0,0,,0,,0,0,,0,,,0,,,,,,,,158,
509,Wally Richardson,BAL,QB,24,1,0,1,2,1,0,0,1,0,0.0,0,0.0,0,0,,0,1.0,,0,,,,,,,,72,
510,Brian Roche,KAN,,25,4,1,0,0,0,0,0,0,0,,0,1.0,0,0,,0,,,0,,,,,,,,103,
511,Rod Rutledge,NWE,,23,16,4,0,0,0,0,0,0,0,,0,,0,0,,0,,,0,,,,,,,,104,
512,Troy Sadowski,JAX,,33,5,0,0,0,0,0,0,0,0,,0,,0,0,,0,0.0,,0,,,,,,,,105,
513,Freddie Scott,IND,,24,1,0,0,0,0,0,0,0,0,,0,,0,0,,0,,,0,,,,,,,,174,
514,Harold Shaw,NWE,,24,11,0,0,0,0,0,0,0,0,,0,,0,0,,0,,,0,,,,,,,,159,
515,Ed Smith,ATL,,29,15,0,0,0,0,0,0,0,0,,0,1.0,0,0,,0,,,0,,,,,,,,106,
516,Nicky Sualua,DAL,,23,16,0,0,0,0,0,0,0,0,,0,1.0,0,0,,0,,,0,,,,,,,,160,
517,Willy Tate,KAN,,26,1,0,0,0,0,0,0,0,0,,0,,0,0,,0,,,0,,,,,,,,107,
518,Corey Thomas,DET,,23,1,0,0,0,0,0,0,0,0,,0,,0,0,,0,,,0,,,,,,,,175,
519,David Thompson,STL,,23,1,0,0,0,0,0,0,0,0,,0,,0,0,,0,,,0,,,,,,,,161,
520,Robert Thomas,DAL,,24,16,0,0,0,0,0,0,0,0,,0,,0,0,,0,,,0,,,,,,,,2,
521,Tamarick Vanover,KAN,WR,24,12,0,0,0,0,0,0,2,1,0.5,0,0.0,0,0,,0,2.0,,0,,,,0.1,0.1,0.1,,160,
522,Alex Van Pelt,BUF,QB,28,1,0,0,0,0,0,0,1,-1,-1.0,0,0.0,0,0,,0,0.0,,0,,,,-0.1,-0.1,-0.1,,73,
523,Frank Wainright,MIA,,31,16,1,0,0,0,0,0,0,0,,0,1.0,0,0,,0,,,0,,,,,,,,108,
524,Jermaine Williams,OAK,,25,10,0,0,0,0,0,0,0,0,,0,2.0,0,0,,0,,,0,,,,,,,,162,
525,Robert Wilson,SEA,,24,16,0,0,0,0,0,0,0,0,,0,1.0,0,0,,0,0.0,,0,,,,,,,,176,
526,Duane Young,BUF,,30,4,0,0,0,0,0,0,0,0,,0,,0,0,,0,,,0,,,,,,,,109,
527,Zack Crockett,2TM,RB,26,12,2,0,0,0,0,0,2,5,2.5,0,4.0,2,5,2.5,0,1.0,1.0,0,,,-1.0,1.0,2.0,,,164,
528,Jay Fiedler,MIN,QB,27,5,0,3,7,41,0,1,4,-6,-1.5,0,0.0,0,0,,0,0.0,,0,,,-1.0,-1.0,,,,77,
529,Ronald Moore,MIA,RB,28,1,1,0,0,0,0,0,4,12,3.0,0,1.0,1,1,1.0,0,1.0,1.0,0,,,-1.0,0.3,1.3,-0.2,,163,
530,Aaron Bailey,IND,,27,9,0,0,0,0,0,0,0,0,,0,0.0,0,0,,0,2.0,1.0,0,,,-2.0,-2.0,-1.0,-2.0,,178,
531,Brian Griese,DEN,QB,23,1,0,1,3,2,0,1,4,-4,-1.0,0,0.0,0,0,,0,1.0,,0,,,-2.0,-2.3,-1.3,-1.3,,78,
532,Qadry Ismail,NOR,,28,10,1,0,0,0,0,0,0,0,,0,4.0,0,0,,0,2.0,1.0,0,,,-2.0,-2.0,-1.0,-2.0,,179,
533,Winslow Oliver,CAR,,25,16,0,0,0,0,0,0,0,0,,0,0.0,0,0,,0,1.0,1.0,0,,,-2.0,-2.0,-1.0,-2.0,,165,
534,Rodney Williams,OAK,,25,1,0,0,0,0,0,0,0,0,,0,,0,0,,0,1.0,1.0,0,,,-2.0,-2.0,-1.0,-2.0,,180,
535,Steve Walsh,TAM,QB,32,5,0,9,19,58,0,3,0,0,,0,0.0,0,0,,0,0.0,,0,,,-4.0,-3.7,-0.7,-0.7,,79,
