,rk,player,tm,fantpos,age,games_g,games_gs,passing_cmp,passing_att,passing_yds,passing_td,passing_int,rushing_att,rushing_yds,rushing_y/a,rushing_td,receiving_tgt,receiving_rec,receiving_yds,receiving_y/r,receiving_td,fumbles_fmb,fumbles_fl,scoring_td,scoring_2pm,scoring_2pp,fantasy_fantpt,fantasy_ppr,fantasy_dkpt,fantasy_fdpt,fantasy_vbd,fantasy_posrank,fantasy_ovrank
462,463,Eddie Watson,PHI,RB,23,6,0,0,0,0,0,0,4,17,4.25,0,0.0,0,0,,0,0.0,,0,,,2.0,1.7,1.7,1.7,,148,
463,464,Jermaine Williams,OAK,RB,26,15,0,0,0,0,0,0,0,0,,0,2.0,1,20,20.0,0,0.0,,0,,,2.0,3.0,3.0,2.5,,147,
464,465,James Bostic,PHI,RB,27,9,0,0,0,0,0,0,5,19,3.8,0,7.0,5,8,1.6,0,2.0,1.0,0,,,1.0,5.7,6.7,3.2,,151,
465,466,Desmond Clark,DEN,TE,22,9,0,0,0,0,0,0,0,0,,0,1.0,1,5,5.0,0,0.0,,0,,,1.0,1.5,1.5,1.0,,91,
466,467,Ernie Conwell,STL,TE,27,3,0,0,0,0,0,0,0,0,,0,3.0,1,11,11.0,0,0.0,,0,,,1.0,2.1,2.1,1.6,,86,
467,468,Scott Covington,CIN,QB,23,3,0,4,5,23,0,0,2,-4,-2.0,0,0.0,0,0,,0,0.0,,0,,,1.0,0.5,0.5,0.5,,72,
468,469,Keith Crawford,GNB,WR,29,3,0,0,0,0,0,0,0,0,,0,1.0,1,14,14.0,0,0.0,,0,,,1.0,2.4,2.4,1.9,,161,
469,470,Daunte Culpepper,MIN,QB,22,1,0,0,0,0,0,0,3,6,2.0,0,0.0,0,0,,0,1.0,,0,,,1.0,0.6,0.6,0.6,,70,
470,471,P.J. Franklin,NOR,WR,22,3,0,0,0,0,0,0,1,0,0.0,0,4.0,2,13,6.5,0,0.0,,0,,,1.0,3.3,3.3,2.3,,163,
471,472,Chris Hetherington,CAR,RB,27,14,0,0,0,0,0,0,2,7,3.5,0,0.0,0,0,,0,0.0,,0,,,1.0,0.7,0.7,0.7,,152,
472,473,James Hundon,CIN,WR,28,6,0,0,0,0,0,0,0,0,,0,2.0,1,5,5.0,0,0.0,,0,,,1.0,1.5,1.5,1.0,,166,
473,474,Mitch Jacoby,KAN,TE,26,5,0,0,0,0,0,0,0,0,,0,1.0,1,6,6.0,0,0.0,,0,,,1.0,1.6,1.6,1.1,,89,
474,475,Isaac Jones,IND,WR,24,1,1,0,0,0,0,0,0,0,,0,3.0,1,8,8.0,0,0.0,,0,,,1.0,1.8,1.8,1.3,,164,
475,476,Tim Lester,DAL,RB,31,5,1,0,0,0,0,0,0,0,,0,4.0,2,9,4.5,0,0.0,,0,,,1.0,2.9,2.9,1.9,,150,
476,477,Jeff Lewis,CAR,QB,26,2,0,2,3,11,0,0,4,1,0.25,0,0.0,0,0,,0,0.0,,0,,,1.0,0.5,0.5,0.5,,71,
477,478,Kris Mangum,CAR,TE,26,11,0,0,0,0,0,0,0,0,,0,2.0,1,6,6.0,0,0.0,,0,,,1.0,1.6,1.6,1.1,,90,
478,479,Rodrick Monroe,ATL,TE,23,2,0,0,0,0,0,0,0,0,,0,1.0,1,8,8.0,0,0.0,,0,,,1.0,1.8,1.8,1.3,,88,
479,480,Warren Moon,KAN,QB,43,1,0,1,3,20,0,0,0,0,,0,0.0,0,0,,0,0.0,,0,,,1.0,0.8,0.8,0.8,,69,
480,481,Lovett Purnell,BAL,TE,27,2,0,0,0,0,0,0,0,0,,0,4.0,2,10,5.0,0,0.0,,0,,,1.0,3.0,3.0,2.0,,87,
481,482,Troy Smith,PHI,WR,22,1,0,0,0,0,0,0,0,0,,0,1.0,1,14,14.0,0,0.0,,0,,,1.0,2.4,2.4,1.9,,162,
482,483,Jerald Sowell,NYJ,RB,25,16,0,0,1,0,0,0,3,5,1.67,0,0.0,0,0,,0,0.0,,0,,,1.0,0.5,0.5,0.5,,153,
483,484,Mack Strong,SEA,RB,28,14,1,0,0,0,0,0,1,0,0.0,0,3.0,1,5,5.0,0,0.0,,0,,,1.0,1.5,1.5,1.0,,154,
484,485,Chris Thomas,2TM,WR,28,8,0,0,0,0,0,0,0,0,,0,1.0,1,6,6.0,0,0.0,,0,,,1.0,1.6,1.6,1.1,,165,
485,486,Iheanyi Uwaezuoke,DET,WR,26,10,0,0,0,0,0,0,0,0,,0,2.0,1,5,5.0,0,1.0,,0,,,1.0,1.5,1.5,1.0,,167,
486,487,Jahine Arnold,GNB,,26,1,0,0,0,0,0,0,0,0,,0,,0,0,,0,,,0,,,,,,,,169,
487,488,Obafemi Ayanbadejo,2TM,RB,24,14,0,0,0,0,0,0,0,0,,0,1.0,1,2,2.0,0,0.0,,0,,,,1.2,1.2,0.7,,159,
488,489,Karsten Bailey,SEA,,22,2,0,0,0,0,0,0,0,0,,0,,0,0,,0,,,0,,,,,,,,170,
489,490,Bradford Banta,IND,,29,16,0,0,0,0,0,0,0,0,,0,0.0,0,0,,0,,,0,,,,,,,,93,
490,491,Kantroy Barber,MIA,,26,2,0,0,0,0,0,0,0,0,,0,,0,0,,0,,,0,,,,,,,,164,
491,492,Pat Barnes,SFO,,24,1,0,0,0,0,0,0,0,0,,0,,0,0,,0,,,0,,,,,,,,77,
492,493,Shonn Bell,SFO,,25,2,0,0,0,0,0,0,0,0,,0,,0,0,,0,,,0,,,,,,,,94,
493,494,Steve Bono,CAR,QB,37,2,0,0,1,0,0,0,2,-2,-1.0,0,0.0,0,0,,0,0.0,,0,,,,-0.2,-0.2,-0.2,,78,
494,495,Larry Bowie,WAS,,26,2,0,0,0,0,0,0,0,0,,0,,0,0,,0,1.0,,0,,,,,,,,165,
495,496,Derek Brown,ARI,,29,15,0,0,0,0,0,0,0,0,,0,,0,0,,0,,,0,,,,,,,,95,
496,497,Larry Brown,TEN,,23,9,0,0,0,0,0,0,0,0,,0,0.0,0,0,,0,,,0,,,,,,,,96,
497,498,Steve Bush,CIN,TE,25,13,0,0,0,0,0,0,0,0,,0,1.0,1,4,4.0,0,0.0,,0,,,,1.4,1.4,0.9,,92,
498,499,Dan Campbell,NYG,,23,12,1,0,0,0,0,0,0,0,,0,1.0,0,0,,0,,,0,,,,,,,,97,
499,500,James Dearth,CLE,,23,2,0,0,0,0,0,0,0,0,,0,0.0,0,0,,0,,,0,,,,,,,,98,
500,501,David Dunn,CLE,WR,27,6,0,0,0,0,0,0,0,0,,0,,1,4,4.0,0,3.0,,0,,,,1.4,1.4,0.9,,168,
501,502,Damon Dunn,CLE,,23,1,0,0,0,0,0,0,0,0,,0,2.0,0,0,,0,,,0,,,,,,,,171,
502,503,Robert Farmer,NYJ,,25,13,0,0,0,0,0,0,0,0,,0,0.0,0,0,,0,1.0,,0,,,,,,,,166,
503,504,John Friesz,NWE,QB,32,1,0,0,0,0,0,0,2,-2,-1.0,0,0.0,0,0,,0,0.0,,0,,,,-0.2,-0.2,-0.2,,79,
504,505,Chris Fuamatu-Ma'afala,PIT,RB,22,10,0,0,0,0,0,0,1,4,4.0,0,0.0,0,0,,0,0.0,,0,,,,0.4,0.4,0.4,,155,
505,506,Spencer George,TEN,,26,8,0,0,0,0,0,0,0,0,,0,,0,0,,0,0.0,,0,,,,,,,,167,
506,507,Damon Gibson,CLE,,24,2,0,0,0,0,0,0,0,0,,0,0.0,0,0,,0,0.0,,0,,,,,,,,172,
507,508,Pete Gonzalez,PIT,QB,25,1,0,1,1,8,0,0,2,-3,-1.5,0,0.0,0,0,,0,0.0,,0,,,,,,,,76,
508,509,Jay Graham,BAL,,24,4,0,0,0,0,0,0,0,0,,0,,0,0,,0,,,0,,,,,,,,168,
509,510,Scott Greene,IND,RB,27,5,0,0,0,0,0,0,0,0,,0,1.0,1,4,4.0,0,0.0,,0,,,,1.4,1.4,0.9,,156,
510,511,Chris Greisen,ARI,QB,23,2,0,1,6,4,0,0,0,0,,0,0.0,0,0,,0,0.0,,0,,,,0.2,0.2,0.2,,74,
511,512,Rich Griffith,JAX,,30,16,0,0,0,0,0,0,0,0,,0,,0,0,,0,,,0,,,,,,,,99,
512,513,Alvin Harper,DAL,,31,2,0,0,0,0,0,0,0,0,,0,2.0,0,0,,0,,,0,,,,,,,,173,
513,514,Derrick Harris,STL,,27,1,0,0,0,0,0,0,0,0,,0,,0,0,,0,,,0,,,,,,,,169,
514,515,Steve Heiden,SDG,,23,11,0,0,0,0,0,0,0,0,,0,,0,0,,0,,,0,,,,,,,,100,
515,516,Madre Hill,CLE,,23,5,0,0,0,0,0,0,0,0,,0,,0,0,,0,0.0,,0,,,,,,,,170,
516,517,Darick Holmes,IND,,28,1,0,0,0,0,0,0,0,0,,0,0.0,0,0,,0,,,0,,,,,,,,171,
517,518,Bobby Hoying,OAK,QB,27,2,0,2,5,10,0,0,2,-3,-1.5,0,0.0,0,0,,0,0.0,,0,,,,0.1,0.1,0.1,,75,
518,519,Lenzie Jackson,JAX,,22,4,0,0,0,0,0,0,0,0,,0,2.0,0,0,,0,0.0,,0,,,,,,,,174,
519,520,MarTay Jenkins,ARI,,24,3,0,0,0,0,0,0,0,0,,0,,0,0,,0,,,0,,,,,,,,175,
520,521,Daryl Johnston,DAL,RB,33,1,0,0,0,0,0,0,0,0,,0,2.0,1,4,4.0,0,0.0,,0,,,,1.4,1.4,0.9,,157,
521,522,Trey Junkin,ARI,,38,16,0,0,0,0,0,0,0,0,,0,,0,0,,0,,,0,,,,,,,,101,
522,523,Ron Leshinski,PHI,,25,1,0,0,0,0,0,0,0,0,,0,,0,0,,0,,,0,,,,,,,,102,
523,524,Anthony Lynn,DEN,RB,31,16,0,0,0,0,0,0,2,2,1.0,0,0.0,0,0,,0,0.0,,0,,,,0.2,0.2,0.2,,160,
524,525,Deems May,SEA,,30,15,0,0,0,0,0,0,0,0,,0,,0,0,,0,1.0,,0,,,,,,,,103,
525,526,Fred McAfee,TAM,,31,1,0,0,0,0,0,0,0,0,,0,,0,0,,0,,,0,,,,,,,,172,
526,527,Jeremy McDaniel,BUF,,23,1,0,0,0,0,0,0,0,0,,0,,0,0,,0,,,0,,,,,,,,176,
527,528,Kevin McKenzie,MIA,WR,24,1,0,0,0,0,0,0,0,0,,0,3.0,2,18,9.0,0,1.0,1.0,0,,,,1.8,2.8,0.8,,188,
528,529,Dennis McKinley,ARI,RB,23,16,0,0,0,0,0,0,0,0,,0,2.0,1,4,4.0,0,0.0,,0,,,,1.4,1.4,0.9,,158,
529,530,Sean Morey,NWE,,23,2,0,0,0,0,0,0,0,0,,0,,0,0,,0,,,0,,,,,,,,177,
530,531,Harold Morrow,MIN,RB,26,16,0,0,0,0,0,0,2,1,0.5,0,0.0,0,0,,0,0.0,,0,,,,0.1,0.1,0.1,,162,
531,532,Marcus Nash,2TM,,23,3,1,0,0,0,0,0,0,0,,0,3.0,0,0,,0,,,0,,,,,,,,178,
532,533,Ryan Neufeld,DAL,,24,6,0,0,0,0,0,0,0,0,,0,,0,0,,0,,,0,,,,,,,,104,
533,534,Randy Palmer,CLE,,24,3,0,0,0,0,0,0,0,0,,0,,0,0,,0,,,0,,,,,,,,105,
534,535,Larry Parker,KAN,,23,10,0,0,0,0,0,0,0,0,,0,0.0,0,0,,0,1.0,,0,,,,,,,,179,
535,536,Jeff Paulk,ATL,,23,1,0,0,0,0,0,0,0,0,,0,,0,0,,0,,,0,,,,,,,,2,
536,537,Chad Plummer,IND,,24,1,0,0,0,0,0,0,0,0,,0,,0,0,,0,,,0,,,,,,,,180,
537,538,Marvin Powell,NOR,RB,23,9,0,0,0,0,0,0,1,1,1.0,0,1.0,0,0,,0,0.0,,0,,,,0.1,0.1,0.1,,163,
538,539,Roell Preston,3TM,,27,7,0,0,0,0,0,0,0,0,,0,0.0,0,0,,0,1.0,,0,,,,,,,,181,
539,540,Travis Reece,DET,,24,4,0,0,0,0,0,0,0,0,,0,0.0,0,0,,0,,,0,,,,,,,,173,
540,541,Rashaan Salaam,CLE,RB,25,2,0,0,0,0,0,0,1,2,2.0,0,0.0,0,0,,0,0.0,,0,,,,0.2,0.2,0.2,,161,
541,542,Larry Shannon,MIA,,24,2,0,0,0,0,0,0,0,0,,0,,0,0,,0,,,0,,,,,,,,182,
542,543,Kenny Shedd,OAK,,28,12,0,0,0,0,0,0,0,0,,0,2.0,0,0,,0,0.0,,0,,,,,,,,183,
543,544,Ed Smith,2TM,,30,10,1,0,0,0,0,0,0,0,,0,2.0,0,0,,0,0.0,,0,,,,,,,,106,
544,545,Justin Swift,PHI,,24,1,0,0,0,0,0,0,0,0,,0,,0,0,,0,,,0,,,,,,,,107,
545,546,Derrius Thompson,WAS,,22,1,0,0,0,0,0,0,0,0,,0,,0,0,,0,,,0,,,,,,,,184,
546,547,Mark Thomas,NYG,,23,2,0,0,0,0,0,0,0,0,,0,1.0,0,0,,0,,,0,,,,,,,,108,
547,548,Jerame Tuman,PIT,,23,7,0,0,0,0,0,0,0,0,,0,1.0,0,0,,0,,,0,,,,,,,,109,
548,549,Alex Van Dyke,PHI,,25,2,0,0,0,0,0,0,0,0,,0,2.0,0,0,,0,,,0,,,,,,,,185,
549,550,Alex Van Pelt,BUF,QB,29,1,0,1,1,9,0,0,1,-1,-1.0,0,0.0,0,0,,0,0.0,,0,,,,0.3,0.3,0.3,,73,
550,551,Tony Vinson,BAL,,28,3,0,0,0,0,0,0,0,0,,0,,0,0,,0,,,0,,,,,,,,174,
551,552,Frank Wainright,BAL,,32,16,0,0,0,0,0,0,0,0,,0,0.0,0,0,,0,,,0,,,,,,,,110,
552,553,Casey Weldon,WAS,QB,30,2,0,0,0,0,0,0,5,-4,-0.8,0,0.0,0,0,,0,1.0,,0,,,,-0.4,-0.4,-0.4,,81,
553,554,Rodney Williams,OAK,,26,5,0,0,0,0,0,0,0,0,,0,1.0,0,0,,0,,,0,,,,,,,,186,
554,555,Sherman Williams,DAL,,26,1,0,0,0,0,0,0,0,0,,0,,0,0,,0,,,0,,,,,,,,175,
555,556,Robert Wilson,SEA,,25,2,0,0,0,0,0,0,0,0,,0,,0,0,,0,,,0,,,,,,,,187,
556,557,Joe Zelenka,SFO,,23,13,0,0,0,0,0,0,0,0,,0,,0,0,,0,1.0,,0,,,,,,,,111,
557,558,Scott Zolak,MIA,QB,32,1,0,0,4,0,0,0,2,-2,-1.0,0,0.0,0,0,,0,0.0,,0,,,,-0.2,-0.2,-0.2,,80,
558,559,Bubby Brister,DEN,QB,37,2,0,12,20,87,0,3,2,17,8.5,0,0.0,0,0,,0,0.0,,0,,,-1.0,-0.8,2.2,2.2,,82,
559,560,Chad Fann,SFO,TE,29,16,3,0,0,0,0,0,0,0,,0,8.0,2,8,4.0,0,1.0,1.0,0,,,-1.0,0.8,1.8,-0.2,,112,
560,561,Leon Johnson,NYJ,RB,25,1,0,0,0,0,0,0,1,2,2.0,0,0.0,0,0,,0,1.0,1.0,0,,,-2.0,-1.8,-0.8,-1.8,,176,
561,562,Robert Reed,SDG,WR,24,3,0,0,0,0,0,0,0,0,,0,1.0,1,1,1.0,0,1.0,1.0,0,,,-2.0,-0.9,0.1,-1.4,,189,
562,563,Steve Walsh,IND,QB,33,16,0,7,13,47,0,2,0,0,,0,0.0,0,0,,0,0.0,,0,,,-2.0,-2.1,-0.1,-0.1,,83,
563,564,Jim Kleinsasser,MIN,TE,22,13,7,0,0,0,0,0,0,0,,0,12.0,6,13,2.17,0,2.0,2.0,0,,,-3.0,3.3,5.3,0.3,,113,
