,rk,player,tm,fantpos,age,games_g,games_gs,passing_cmp,passing_att,passing_yds,passing_td,passing_int,rushing_att,rushing_yds,rushing_y/a,rushing_td,receiving_tgt,receiving_rec,receiving_yds,receiving_y/r,receiving_td,fumbles_fmb,fumbles_fl,scoring_td,scoring_2pm,scoring_2pp,fantasy_fantpt,fantasy_ppr,fantasy_dkpt,fantasy_fdpt,fantasy_vbd,fantasy_posrank,fantasy_ovrank
465,466,Tony Gaiter,NWE,,23,1,0,0,0,0,0,0,0,0,,0,,0,0,,0,,,0,,,,,,,,161,
466,467,Mitchell Galloway,BUF,,23,3,0,0,0,0,0,0,0,0,,0,5.0,0,0,,0,1.0,,0,,,,,,,,162,
467,468,David Gamble,DEN,,26,2,0,0,0,0,0,0,0,0,,0,,0,0,,0,,,0,,,,,,,,163,
468,469,Spencer George,TEN,,24,5,0,0,0,0,0,0,0,0,,0,,0,0,,0,,,0,,,,,,,,148,
469,470,Scottie Graham,CIN,RB,28,5,0,0,0,0,0,0,1,-1,-1.0,0,1.0,1,1,1.0,0,0.0,,0,,,,1.0,1.0,0.5,,149,
470,471,Tony Graziani,ATL,QB,24,3,1,7,23,41,0,2,3,19,6.33,0,0.0,0,0,,0,0.0,,0,,,,-0.5,1.5,1.5,,78,
471,472,Trent Green,WAS,QB,27,1,0,0,1,0,0,0,0,0,,0,0.0,0,0,,0,0.0,,0,,,,,,,,71,
472,473,Rich Griffith,JAX,,28,16,1,0,0,0,0,0,0,0,,0,,0,0,,0,,,0,,,,,,,,92,
473,474,Mercury Hayes,2TM,,24,6,0,0,0,0,0,0,0,0,,0,1.0,0,0,,0,,,0,,,,,,,,164,
474,475,Chris Hetherington,IND,,25,16,0,0,0,0,0,0,0,0,,0,1.0,0,0,,0,0.0,,0,,,,,,,,1,
475,476,Kevin Hickman,DET,,26,4,0,0,0,0,0,0,0,0,,0,,0,0,,0,,,0,,,,,,,,93,
476,477,Corey Holliday,PIT,,26,2,0,0,0,0,0,0,0,0,,0,,0,0,,0,,,0,,,,,,,,165,
477,478,Priest Holmes,BAL,,24,7,0,0,0,0,0,0,0,0,,0,,0,0,,0,0.0,,0,,,,,,,,150,
478,479,Brice Hunter,TAM,,23,3,0,0,0,0,0,0,0,0,,0,,0,0,,0,,,0,,,,,,,,166,
479,480,Qadry Ismail,MIA,,27,3,0,0,0,0,0,0,0,0,,0,1.0,0,0,,0,0.0,,0,,,,,,,,167,
480,481,Mike Jenkins,CIN,,23,4,0,0,0,0,0,0,0,0,,0,1.0,0,0,,0,,,0,,,,,,,,168,
481,482,Travis Jervey,GNB,,25,16,0,0,0,0,0,0,0,0,,0,0.0,0,0,,0,,,0,,,,,,,,151,
482,483,Reggie Johnson,GNB,,29,4,0,0,0,0,0,0,0,0,,0,,0,0,,0,,,0,,,,,,,,94,
483,484,Andrew Jordan,2TM,TE,25,4,0,0,0,0,0,0,0,0,,0,1.0,1,0,0.0,0,0.0,,0,,,,1.0,1.0,0.5,,95,
484,485,Randy Jordan,JAX,RB,27,7,0,0,0,0,0,0,1,2,2.0,0,0.0,0,0,,0,0.0,,0,,,,0.2,0.2,0.2,,140,
485,486,Trey Junkin,ARI,,36,16,0,0,0,0,0,0,0,0,,0,,0,0,,0,,,0,,,,,,,,96,
486,487,Randy Kinder,2TM,,22,12,0,0,0,0,0,0,0,0,,0,,0,0,,0,,,0,,,,,,,,152,
487,488,Jim Kitts,MIA,,25,10,0,0,0,0,0,0,0,0,,0,,0,0,,0,,,0,,,,,,,,153,
488,489,Dave Krieg,TEN,QB,39,8,0,1,2,2,0,0,4,-2,-0.5,0,0.0,0,0,,0,0.0,,0,,,,-0.1,-0.1,-0.1,,74,
489,490,Kaipo McGuire,IND,,23,3,0,0,0,0,0,0,0,0,,0,,0,0,,0,,,0,,,,,,,,169,
490,491,James McKeehan,TEN,,24,10,0,0,0,0,0,0,0,0,,0,,0,0,,0,,,0,,,,,,,,97,
491,492,Harold Morrow,MIN,,24,16,0,0,0,0,0,0,0,0,,0,,0,0,,0,0.0,,0,,,,,,,,2,
492,493,Leon Neal,IND,,25,1,0,0,0,0,0,0,0,0,,0,,0,0,,0,0.0,,0,,,,,,,,154,
493,494,Ray Nealy,MIA,RB,22,1,0,0,0,0,0,0,1,2,2.0,0,0.0,0,0,,0,0.0,,0,,,,0.2,0.2,0.2,,141,
494,495,A.J. Ofodile,BAL,,24,12,0,0,0,0,0,0,0,0,,0,,0,0,,0,,,0,,,,,,,,98,
495,496,Chris Parker,JAX,,25,1,0,0,0,0,0,0,0,0,,0,,0,0,,0,0.0,,0,,,,,,,,155,
496,497,Doug Pederson,GNB,QB,29,1,0,0,0,0,0,0,3,-4,-1.33,0,0.0,0,0,,0,0.0,,0,,,,-0.4,-0.4,-0.4,,77,
497,498,Roell Preston,GNB,,25,1,0,0,0,0,0,0,0,0,,0,,0,0,,0,0.0,,0,,,,,,,,170,
498,499,Mike Quinn,PIT,QB,23,1,0,1,2,10,0,0,0,0,,0,0.0,0,0,,0,0.0,,0,,,,0.4,0.4,0.4,,70,
499,500,Latario Rachal,SDG,,24,14,0,0,0,0,0,0,0,0,,0,,0,0,,0,1.0,,0,,,,,,,,171,
500,501,Walter Rasby,CAR,TE,25,14,2,0,0,0,0,0,0,0,,0,2.0,1,1,1.0,0,0.0,,0,,,,1.1,1.1,0.6,,85,
501,502,Frank Reich,DET,QB,36,6,0,11,30,121,0,2,4,-4,-1.0,0,0.0,0,0,,0,0.0,,0,,,,0.4,2.4,2.4,,69,
502,503,Jeff Robinson,STL,,27,16,0,0,0,0,0,0,0,0,,0,0.0,0,0,,0,0.0,,0,,,,,,,,99,
503,504,Brian Roche,SDG,,24,5,0,0,0,0,0,0,0,0,,0,,0,0,,0,,,0,,,,,,,,100,
504,505,Bob Rosenstiel,OAK,,23,4,0,0,0,0,0,0,0,0,,0,,0,0,,0,,,0,,,,,,,,101,
505,506,Chris Sanders,WAS,,24,1,0,0,0,0,0,0,0,0,,0,,0,0,,0,,,0,,,,,,,,172,
506,507,Brian Saxton,ATL,,25,3,0,0,0,0,0,0,0,0,,0,,0,0,,0,,,0,,,,,,,,102,
507,508,Freddie Scott,ATL,,23,2,0,0,0,0,0,0,0,0,,0,,0,0,,0,,,0,,,,,,,,173,
508,509,Sedrick Shaw,NWE,,24,1,0,0,0,0,0,0,0,0,,0,1.0,0,0,,0,,,0,,,,,,,,156,
509,510,Nate Singleton,BAL,,29,4,0,0,0,0,0,0,0,0,,0,,0,0,,0,0.0,,0,,,,,,,,174,
510,511,Ed Smith,ATL,TE,28,5,1,0,0,0,0,0,0,0,,0,3.0,1,2,2.0,0,0.0,,0,,,,1.2,1.2,0.7,,84,
511,512,Eric Stocz,DET,,23,6,0,0,0,0,0,0,0,0,,0,,0,0,,0,,,0,,,,,,,,103,
512,513,Dwight Stone,CAR,,33,16,0,0,0,0,0,0,0,0,,0,0.0,0,0,,0,0.0,,0,,,,,,,,175,
513,514,Nicky Sualua,DAL,,22,10,1,0,0,0,0,0,0,0,,0,,0,0,,0,,,0,,,,,,,,157,
514,515,Tony Vinson,BAL,,26,13,0,0,0,0,0,0,0,0,,0,,0,0,,0,,,0,,,,,,,,158,
515,516,Frank Wainright,MIA,,30,9,0,0,0,0,0,0,0,0,,0,,0,0,,0,,,0,,,,,,,,104,
516,517,Jay Walker,MIN,,25,0,0,0,0,0,0,0,0,0,,0,,0,0,,0,0.0,,0,,,,,,,,72,
517,518,Steve Walsh,TAM,QB,31,12,0,6,17,58,0,1,6,-4,-0.67,0,0.0,0,0,,0,1.0,,0,,,,-0.1,0.9,0.9,,73,
518,519,Derrick Witherspoon,PHI,,26,3,0,0,0,0,0,0,0,0,,0,,0,0,,0,0.0,,0,,,,,,,,159,
519,520,Antwuan Wyatt,PHI,,22,1,0,0,0,0,0,0,0,0,,0,,0,0,,0,0.0,,0,,,,,,,,176,
520,521,Steve Bono,GNB,QB,35,2,0,5,10,29,0,0,3,-3,-1.0,0,0.0,0,0,,0,1.0,1.0,0,,,-1.0,-1.1,-0.1,-1.1,,80,
521,522,Desmond Howard,OAK,WR,27,15,0,0,0,0,0,0,0,0,,0,5.0,4,30,7.5,0,2.0,2.0,0,,,-1.0,3.0,5.0,1.0,,177,
522,523,Tony Johnson,NOR,TE,25,7,1,0,0,0,0,0,0,0,,0,1.0,1,13,13.0,0,1.0,1.0,0,,,-1.0,0.3,1.3,-0.2,,106,
523,524,David Klingler,OAK,QB,28,1,0,4,7,27,0,1,1,0,0.0,0,0.0,0,0,,0,1.0,,0,,,-1.0,-0.9,0.1,0.1,,79,
524,525,Marc Logan,WAS,RB,32,15,1,0,0,0,0,0,4,5,1.25,0,6.0,3,6,2.0,0,1.0,1.0,0,,,-1.0,2.1,3.1,0.6,,160,
525,526,Matt Blundin,DET,QB,28,1,0,0,1,0,0,1,0,0,,0,0.0,0,0,,0,0.0,,0,,,-2.0,-2.0,-1.0,-1.0,,81,
526,527,John Friesz,SEA,QB,30,2,1,15,36,138,0,3,1,0,0.0,0,0.0,0,0,,0,1.0,1.0,0,,,-2.0,-2.5,1.5,0.5,,82,
527,528,Nate Jacquet,IND,,22,5,0,0,0,0,0,0,0,0,,0,3.0,0,0,,0,1.0,1.0,0,,,-2.0,-2.0,-1.0,-2.0,,178,
528,529,Harper LeBel,CHI,TE,34,16,0,0,0,0,0,0,1,0,0.0,0,0.0,0,0,,0,1.0,1.0,0,,,-2.0,-2.0,-1.0,-2.0,,107,
529,530,Daimon Shelton,JAX,RB,25,13,0,0,0,0,0,0,6,4,0.67,0,0.0,0,0,,0,1.0,1.0,0,,,-2.0,-1.6,-0.6,-1.6,,161,
530,531,Steve Tasker,BUF,,35,14,0,0,0,0,0,0,0,0,,0,4.0,0,0,,0,1.0,1.0,0,,,-2.0,-2.0,-1.0,-2.0,,179,
531,532,Steve Stenstrom,CHI,QB,26,3,0,8,14,70,0,2,1,6,6.0,0,0.0,0,0,,0,1.0,1.0,0,,,-3.0,-2.6,0.4,-0.6,,83,
532,533,Michael Bates,CAR,,28,16,0,0,0,0,0,0,0,0,,0,,0,0,,0,4.0,2.0,0,,,-4.0,-4.0,-2.0,-4.0,,162,
533,534,Andre Coleman,2TM,,25,10,0,0,0,0,0,0,0,0,,0,1.0,0,0,,0,2.0,2.0,0,,,-4.0,-4.0,-2.0,-4.0,,180,
534,535,Ray Ethridge,BAL,,29,2,0,0,0,0,0,0,0,0,,0,,0,0,,0,2.0,2.0,0,,,-4.0,-4.0,-2.0,-4.0,,181,
