player,tm,fantpos,age,games_g,games_gs,passing_cmp,passing_att,passing_yds,passing_td,passing_int,rushing_att,rushing_yds,rushing_y/a,rushing_td,receiving_tgt,receiving_rec,receiving_yds,receiving_y/r,receiving_td,fumbles_fmb,fumbles_fl,scoring_td,scoring_2pm,scoring_2pp,fantasy_fantpt,fantasy_ppr,age_adj,passing_cmp_adj,passing_att_adj,passing_yds_adj,passing_td_adj,passing_int_adj,rushing_att_adj,rushing_yds_adj,rushing_y/a_adj,rushing_td_adj,receiving_tgt_adj,receiving_rec_adj,receiving_yds_adj,receiving_y/r_adj,receiving_td_adj,fumbles_fmb_adj,fumbles_fl_adj,scoring_td_adj,scoring_2pm_adj,scoring_2pp_adj,fantasy_fantpt_adj,fantasy_ppr_adj
Arrelious Benn,TAM,WR,23,14,14,0.0,0.0,0.0,0.0,0.0,6.0,-7.0,-1.17,0.0,51.0,30.0,441.0,14.7,3.0,0.0,0.0,3,0.0,0.0,61.0,91.4,24.588034255943043,0.0,0.0,0.0,0.0,0.0,6.4142698058981855,-7.483314773547883,-1.250782612150146,0.0,54.52129335013458,32.071349029490925,471.4488307335166,15.714961024450552,3.2071349029490928,0.0,0.0,3.2071349029490928,0.0,0.0,65.21174302663155,97.71071004318236
Ricky Williams,BAL,RB,34,16,0,0.0,0.0,0.0,0.0,0.0,108.0,444.0,4.11,2.0,20.0,13.0,83.0,6.38,0.0,2.0,2.0,2,0.0,0.0,61.0,73.7,34.0,0.0,0.0,0.0,0.0,0.0,108.0,444.0,4.11,2.0,20.0,13.0,83.0,6.38,0.0,2.0,2.0,2.0,0.0,0.0,61.0,73.7
Danny Woodhead,NWE,RB,26,15,4,0.0,0.0,0.0,0.0,0.0,77.0,351.0,4.56,1.0,31.0,18.0,157.0,8.72,0.0,0.0,0.0,1,2.0,0.0,61.0,78.8,26.852684533704757,0.0,0.0,0.0,0.0,0.0,79.52525804212563,362.5112412050142,4.709547748988219,1.0327955589886444,32.01666232864798,18.5903200617956,162.1489027612172,9.00597727438098,0.0,0.0,0.0,1.0327955589886444,2.065591117977289,0.0,63.00052909830731,81.38429004830517
Devin Hester,CHI,WR,29,16,8,0.0,0.0,0.0,0.0,0.0,1.0,-6.0,-6.0,0.0,56.0,26.0,369.0,14.19,1.0,5.0,0.0,4,0.0,0.0,60.0,86.3,29.0,0.0,0.0,0.0,0.0,0.0,1.0,-6.0,-6.0,0.0,56.0,26.0,369.0,14.19,1.0,5.0,0.0,4.0,0.0,0.0,60.0,86.3
Bernard Scott,CIN,RB,27,16,1,0.0,1.0,0.0,0.0,0.0,112.0,380.0,3.39,3.0,17.0,13.0,38.0,2.92,0.0,0.0,0.0,3,0.0,0.0,60.0,72.8,27.0,0.0,1.0,0.0,0.0,0.0,112.0,380.0,3.39,3.0,17.0,13.0,38.0,2.92,0.0,0.0,0.0,3.0,0.0,0.0,60.0,72.8
Joseph Addai,IND,RB,28,12,11,0.0,0.0,0.0,0.0,0.0,118.0,433.0,3.67,1.0,22.0,15.0,93.0,6.2,0.0,1.0,0.0,1,0.0,0.0,59.0,73.6,32.331615074619044,0.0,0.0,0.0,0.0,0.0,136.25466352875168,499.9853331182159,4.237750975851854,1.1547005383792517,25.403411844343534,17.320508075688775,107.3871500692704,7.1591433379513605,0.0,1.1547005383792517,0.0,1.1547005383792517,0.0,0.0,68.12733176437584,84.9859596247129
Michael Jenkins,MIN,WR,29,11,7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,55.0,38.0,466.0,12.26,3.0,2.0,3.0,3,0.0,0.0,59.0,96.6,34.97531597102058,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,66.332495807108,45.82972437582007,562.0171462929515,14.786116338093528,3.6181361349331636,2.412090756622109,3.6181361349331636,3.6181361349331636,0.0,0.0,71.15667732035222,116.50398354484786
Dan Orlovsky,IND,QB,28,8,5,122.0,193.0,1201.0,6.0,4.0,6.0,5.0,0.83,0.0,0.0,0.0,0.0,0.0,0.0,7.0,3.0,0,0.0,0.0,59.0,58.5,39.59797974644666,172.5340546095176,272.94321753800733,1698.470488410087,8.48528137423857,5.65685424949238,8.48528137423857,7.071067811865475,1.1737972567696688,0.0,0.0,0.0,0.0,0.0,0.0,9.899494936611665,4.242640687119285,0.0,0.0,0.0,83.4386001800126,82.73149339882606
Dennis Pitta,BAL,TE,26,16,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,56.0,40.0,405.0,10.13,3.0,0.0,0.0,3,0.0,0.0,59.0,98.5,26.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,56.0,40.0,405.0,10.13,3.0,0.0,0.0,3.0,0.0,0.0,59.0,98.5
Visanthe Shiancoe,MIN,TE,31,16,14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,70.0,36.0,409.0,11.36,3.0,0.0,0.0,3,0.0,0.0,59.0,94.9,31.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,70.0,36.0,409.0,11.36,3.0,0.0,0.0,3.0,0.0,0.0,59.0,94.9
Golden Tate,SEA,WR,23,16,5,0.0,0.0,0.0,0.0,0.0,5.0,14.0,2.8,0.0,58.0,35.0,382.0,10.91,3.0,1.0,0.0,3,0.0,0.0,58.0,92.6,23.0,0.0,0.0,0.0,0.0,0.0,5.0,14.0,2.8,0.0,58.0,35.0,382.0,10.91,3.0,1.0,0.0,3.0,0.0,0.0,58.0,92.6
Austin Collie,IND,WR,26,16,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,96.0,54.0,514.0,9.52,1.0,0.0,0.0,1,0.0,0.0,57.0,111.4,26.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,96.0,54.0,514.0,9.52,1.0,0.0,0.0,1.0,0.0,0.0,57.0,111.4
Ben Obomanu,SEA,WR,28,16,7,0.0,0.0,0.0,0.0,0.0,1.0,13.0,13.0,0.0,61.0,37.0,436.0,11.78,2.0,0.0,0.0,2,0.0,0.0,57.0,93.9,28.0,0.0,0.0,0.0,0.0,0.0,1.0,13.0,13.0,0.0,61.0,37.0,436.0,11.78,2.0,0.0,0.0,2.0,0.0,0.0,57.0,93.9
Harry Douglas,ATL,WR,27,16,4,0.0,0.0,0.0,0.0,0.0,1.0,3.0,3.0,0.0,62.0,39.0,498.0,12.77,1.0,0.0,0.0,1,0.0,0.0,56.0,95.1,27.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,3.0,0.0,62.0,39.0,498.0,12.77,1.0,0.0,0.0,1.0,0.0,0.0,56.0,95.1
Evan Moore,CLE,TE,26,16,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,46.0,34.0,324.0,9.53,4.0,0.0,0.0,4,0.0,0.0,56.0,90.4,26.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,46.0,34.0,324.0,9.53,4.0,0.0,0.0,4.0,0.0,0.0,56.0,90.4
Danario Alexander,STL,WR,25,10,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,60.0,26.0,431.0,16.58,2.0,0.0,0.0,2,0.0,0.0,55.0,81.1,31.622776601683793,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,75.8946638440411,32.887687665751145,545.1766686130286,20.972225442236688,2.5298221281347035,0.0,0.0,2.5298221281347035,0.0,0.0,69.57010852370433,102.58428729586221
Kevin Boss,OAK,TE,27,14,11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.0,28.0,368.0,13.14,3.0,0.0,0.0,3,0.0,0.0,55.0,82.8,28.864214126541835,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,42.7617987059879,29.93325909419153,393.4085480950887,14.047250874917026,3.2071349029490928,0.0,0.0,3.2071349029490928,0.0,0.0,58.797473220733366,88.51692332139496
Jason Hill,JAX,WR,26,10,10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,55.0,25.0,367.0,14.68,3.0,0.0,0.0,3,0.0,0.0,55.0,79.7,32.887687665751145,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,69.57010852370433,31.622776601683793,464.22236051271807,18.568894420508723,3.794733192202055,0.0,0.0,3.794733192202055,0.0,0.0,69.57010852370433,100.81341180616793
Chris Ogbonnaya,2TM,RB,25,13,4,0.0,0.0,0.0,0.0,0.0,76.0,340.0,4.47,1.0,31.0,23.0,165.0,7.17,0.0,2.0,1.0,1,0.0,0.0,55.0,77.5,27.735009811261456,0.0,0.0,0.0,0.0,0.0,84.31442982623483,377.1961334331558,4.959019754253548,1.1094003924504583,34.391412165964205,25.516209026360542,183.0510647543256,7.9544008138697855,0.0,2.2188007849009166,1.1094003924504583,1.1094003924504583,0.0,0.0,61.01702158477521,85.97853041491052
Legedu Naanee,CAR,WR,28,15,10,1.0,1.0,27.0,0.0,0.0,0.0,0.0,0.0,0.0,76.0,44.0,467.0,10.61,1.0,0.0,0.0,1,0.0,0.0,54.0,97.8,28.918275651682045,1.0327955589886444,1.0327955589886444,27.8854800926934,0.0,0.0,0.0,0.0,0.0,0.0,78.49246248313698,45.443004595500355,482.31552604769695,10.957960880869518,1.0327955589886444,0.0,0.0,1.0327955589886444,0.0,0.0,55.7709601853868,101.00740566908942
Devin Aromashodu,MIN,WR,27,16,6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,84.0,26.0,468.0,18.0,1.0,1.0,0.0,1,0.0,0.0,53.0,78.8,27.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,84.0,26.0,468.0,18.0,1.0,1.0,0.0,1.0,0.0,0.0,53.0,78.8
Lavelle Hawkins,TEN,WR,25,16,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,77.0,47.0,470.0,10.0,1.0,1.0,0.0,1,0.0,0.0,53.0,100.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,77.0,47.0,470.0,10.0,1.0,1.0,0.0,1.0,0.0,0.0,53.0,100.0
Ben Watson,CLE,TE,31,13,11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,70.0,37.0,410.0,11.08,2.0,0.0,0.0,2,0.0,0.0,53.0,90.0,34.391412165964205,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,77.65802747153208,41.047814520666954,454.8541609046879,12.292156348351078,2.2188007849009166,0.0,0.0,2.2188007849009166,0.0,0.0,58.79822079987429,99.84603532054125
Tim Hightower,WAS,RB,25,5,5,0.0,0.0,0.0,0.0,0.0,84.0,321.0,3.82,1.0,15.0,10.0,78.0,7.8,1.0,0.0,0.0,2,0.0,0.0,52.0,61.9,44.72135954999579,0.0,0.0,0.0,0.0,0.0,150.26376808798585,574.2222566219459,6.833423739239357,1.7888543819998317,26.832815729997474,17.88854381999832,139.53064179598687,13.953064179598687,1.7888543819998317,0.0,0.0,3.5777087639996634,0.0,0.0,93.02042786399124,110.73008624578958
Thomas Jones,KAN,RB,33,16,8,0.0,0.0,0.0,0.0,0.0,153.0,478.0,3.12,0.0,7.0,5.0,43.0,8.6,0.0,0.0,0.0,0,0.0,0.0,52.0,57.1,33.0,0.0,0.0,0.0,0.0,0.0,153.0,478.0,3.12,0.0,7.0,5.0,43.0,8.6,0.0,0.0,0.0,0.0,0.0,0.0,52.0,57.1
John Kuhn,GNB,RB,29,16,3,0.0,0.0,0.0,0.0,0.0,30.0,78.0,2.6,4.0,18.0,15.0,77.0,5.13,2.0,0.0,0.0,6,0.0,0.0,52.0,66.5,29.0,0.0,0.0,0.0,0.0,0.0,30.0,78.0,2.6,4.0,18.0,15.0,77.0,5.13,2.0,0.0,0.0,6.0,0.0,0.0,52.0,66.5
LaRod Stephens-Howling,ARI,RB,24,14,1,0.0,0.0,0.0,0.0,0.0,43.0,167.0,3.88,0.0,17.0,13.0,234.0,18.0,2.0,0.0,0.0,2,0.0,0.0,52.0,65.1,25.657079223592742,0.0,0.0,0.0,0.0,0.0,45.96893360893699,178.5305095974995,4.147894474480826,0.0,18.173764450044857,13.897584579446068,250.15652243002924,19.242809417694556,2.138089935299395,0.0,0.0,2.138089935299395,0.0,0.0,55.59033831778427,69.5948273939953
Kahlil Bell,CHI,RB,25,13,3,0.0,0.0,0.0,0.0,0.0,79.0,337.0,4.27,0.0,23.0,19.0,133.0,7.0,1.0,3.0,1.0,1,0.0,0.0,51.0,70.0,27.735009811261456,0.0,0.0,0.0,0.0,0.0,87.6426310035862,373.8679322558044,4.737139675763457,0.0,25.516209026360542,21.078607456558707,147.55025219591096,7.7658027471532085,1.1094003924504583,3.328201177351375,1.1094003924504583,1.1094003924504583,0.0,0.0,56.57942001497337,77.65802747153208
Kellen Davis,CHI,TE,26,16,15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35.0,18.0,206.0,11.44,5.0,0.0,0.0,5,0.0,0.0,51.0,68.6,26.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35.0,18.0,206.0,11.44,5.0,0.0,0.0,5.0,0.0,0.0,51.0,68.6
Brandon Gibson,STL,WR,24,15,9,0.0,0.0,0.0,0.0,0.0,2.0,16.0,8.0,0.0,71.0,36.0,431.0,11.97,1.0,0.0,0.0,1,0.0,0.0,51.0,86.7,24.78709341572747,0.0,0.0,0.0,0.0,0.0,2.065591117977289,16.52472894381831,8.262364471909155,0.0,73.32848468819375,37.1806401235912,445.1348859241058,12.362562841094075,1.0327955589886444,0.0,0.0,1.0327955589886444,0.0,0.0,52.67257350842087,89.54337496431548
Marcel Reece,OAK,RB,26,12,6,0.0,0.0,0.0,0.0,0.0,17.0,112.0,6.59,0.0,36.0,27.0,301.0,11.15,2.0,1.0,1.0,2,0.0,0.0,51.0,78.3,30.02221399786054,0.0,0.0,0.0,0.0,0.0,19.629909152447276,129.32646029847618,7.609476547919268,0.0,41.569219381653056,31.176914536239792,347.56486205215475,12.874911002928656,2.3094010767585034,1.1547005383792517,1.1547005383792517,2.3094010767585034,0.0,0.0,58.889727457341834,90.4130521550954
Stevan Ridley,NWE,RB,22,16,2,0.0,0.0,0.0,0.0,0.0,87.0,441.0,5.07,1.0,5.0,3.0,13.0,4.33,0.0,1.0,0.0,1,0.0,0.0,51.0,54.4,22.0,0.0,0.0,0.0,0.0,0.0,87.0,441.0,5.07,1.0,5.0,3.0,13.0,4.33,0.0,1.0,0.0,1.0,0.0,0.0,51.0,54.4
Andre Caldwell,CIN,WR,26,13,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,68.0,37.0,317.0,8.57,3.0,0.0,0.0,3,0.0,0.0,50.0,86.7,28.844410203711917,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,75.43922668663116,41.047814520666954,351.6799244067953,9.507561363300429,3.328201177351375,0.0,0.0,3.328201177351375,0.0,0.0,55.47001962252291,96.18501402545473
Randall Cobb,GNB,WR,21,15,0,0.0,1.0,0.0,0.0,0.0,2.0,5.0,2.5,0.0,31.0,25.0,375.0,15.0,1.0,3.0,3.0,3,0.0,0.0,50.0,75.0,21.688706738761535,0.0,1.0327955589886444,0.0,0.0,0.0,2.065591117977289,5.163977794943222,2.581988897471611,0.0,32.01666232864798,25.81988897471611,387.2983346207417,15.491933384829666,1.0327955589886444,3.0983866769659336,3.0983866769659336,3.0983866769659336,0.0,0.0,51.63977794943222,77.45966692414834
Mohamed Massaquoi,CLE,WR,25,14,13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,74.0,31.0,384.0,12.39,2.0,0.0,0.0,2,0.0,0.0,50.0,81.4,26.726124191242437,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,79.10932760607761,33.14039399714063,410.5132675774839,13.245467149179753,2.138089935299395,0.0,0.0,2.138089935299395,0.0,0.0,53.452248382484875,87.02026036668539
Jacquizz Rodgers,ATL,RB,21,16,0,0.0,0.0,0.0,0.0,0.0,57.0,205.0,3.6,1.0,27.0,21.0,188.0,8.95,1.0,1.0,1.0,2,0.0,0.0,49.0,70.3,21.0,0.0,0.0,0.0,0.0,0.0,57.0,205.0,3.6,1.0,27.0,21.0,188.0,8.95,1.0,1.0,1.0,2.0,0.0,0.0,49.0,70.3
Mike Thomas,JAX,WR,24,15,13,0.0,0.0,0.0,0.0,0.0,3.0,11.0,3.67,0.0,91.0,44.0,415.0,9.43,1.0,1.0,0.0,1,0.0,0.0,49.0,92.6,24.78709341572747,0.0,0.0,0.0,0.0,0.0,3.0983866769659336,11.360751148875089,3.7903597014883252,0.0,93.98439586796664,45.443004595500355,428.61015698028746,9.739262121262916,1.0327955589886444,1.0327955589886444,0.0,1.0327955589886444,0.0,0.0,50.60698239044358,95.63686876234847
Joe Webb,MIN,QB,25,11,1,34.0,63.0,376.0,3.0,2.0,22.0,154.0,7.0,2.0,5.0,1.0,9.0,9.0,0.0,1.0,1.0,2,0.0,0.0,49.0,50.3,30.15113445777636,41.00554286257585,75.98085883359643,453.4730622449565,3.6181361349331636,2.412090756622109,26.5329983228432,185.7309882599024,8.442317648177381,2.412090756622109,6.030226891555272,1.2060453783110545,10.854408404799491,10.854408404799491,0.0,1.2060453783110545,1.2060453783110545,2.412090756622109,0.0,0.0,59.09622353724167,60.66408252904604
Cadillac Williams,STL,RB,29,11,1,0.0,0.0,0.0,0.0,0.0,87.0,361.0,4.15,1.0,23.0,14.0,93.0,6.64,0.0,1.0,1.0,1,0.0,0.0,49.0,63.4,34.97531597102058,0.0,0.0,0.0,0.0,0.0,104.92594791306175,435.3823815702907,5.005088319990876,1.2060453783110545,27.739043701154255,16.884635296354762,112.16222018292807,8.008141311985401,0.0,1.2060453783110545,1.2060453783110545,1.2060453783110545,0.0,0.0,59.09622353724167,76.46327698492085
Hines Ward,PIT,WR,35,15,9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,63.0,46.0,381.0,8.28,2.0,1.0,1.0,2,0.0,0.0,48.0,94.1,36.14784456460256,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,65.0661202162846,47.508595713477646,393.49510797467354,8.551547228425976,2.065591117977289,1.0327955589886444,1.0327955589886444,2.065591117977289,0.0,0.0,49.57418683145494,97.18606210083144
Delone Carter,IND,RB,24,16,3,0.0,0.0,0.0,0.0,0.0,101.0,377.0,3.73,2.0,8.0,5.0,18.0,3.6,0.0,3.0,3.0,2,0.0,0.0,46.0,50.5,24.0,0.0,0.0,0.0,0.0,0.0,101.0,377.0,3.73,2.0,8.0,5.0,18.0,3.6,0.0,3.0,3.0,2.0,0.0,0.0,46.0,50.5
Marcedes Lewis,JAX,TE,27,15,15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,85.0,39.0,460.0,11.79,0.0,0.0,0.0,0,0.0,0.0,46.0,85.0,27.8854800926934,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,87.78762251403478,40.27902680055713,475.08595713477644,12.176659640476117,0.0,0.0,0.0,0.0,0.0,0.0,47.508595713477646,87.78762251403478
Vincent Brown,SDG,WR,22,14,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.0,19.0,329.0,17.32,2.0,0.0,0.0,2,0.0,0.0,45.0,63.9,23.518989288293348,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,42.7617987059879,20.311854385344255,351.7157943567505,18.51585883969276,2.138089935299395,0.0,0.0,2.138089935299395,0.0,0.0,48.10702354423639,68.31197343281568
Dallas Clark,IND,TE,32,11,10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,65.0,34.0,352.0,10.35,2.0,1.0,1.0,2,0.0,0.0,45.0,79.2,38.593452105953745,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,78.39294959021855,41.00554286257585,424.5279731654912,12.482569665519414,2.412090756622109,1.2060453783110545,1.2060453783110545,2.412090756622109,0.0,0.0,54.27204202399745,95.51879396223552
Jeff King,ARI,TE,28,16,10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,34.0,27.0,271.0,10.04,3.0,0.0,0.0,3,0.0,0.0,45.0,72.1,28.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,34.0,27.0,271.0,10.04,3.0,0.0,0.0,3.0,0.0,0.0,45.0,72.1
Dane Sanzenbacher,CHI,WR,23,16,1,0.0,0.0,0.0,0.0,0.0,1.0,-4.0,-4.0,0.0,54.0,27.0,276.0,10.22,3.0,0.0,0.0,3,0.0,0.0,45.0,72.2,23.0,0.0,0.0,0.0,0.0,0.0,1.0,-4.0,-4.0,0.0,54.0,27.0,276.0,10.22,3.0,0.0,0.0,3.0,0.0,0.0,45.0,72.2
Kyle Williams,SFO,WR,23,13,1,0.0,0.0,0.0,0.0,0.0,2.0,32.0,16.0,0.0,31.0,20.0,241.0,12.05,3.0,0.0,0.0,3,0.0,0.0,45.0,65.3,25.516209026360542,0.0,0.0,0.0,0.0,0.0,2.2188007849009166,35.500812558414665,17.750406279207333,0.0,34.391412165964205,22.188007849009168,267.36549458056044,13.368274729028023,3.328201177351375,0.0,0.0,3.328201177351375,0.0,0.0,49.923017660270624,72.44384562701492
Kyle Rudolph,MIN,TE,22,15,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,39.0,26.0,249.0,9.58,3.0,0.0,0.0,3,0.0,0.0,43.0,68.9,22.721502297750177,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.27902680055713,26.852684533704757,257.16609418817245,9.894181455111214,3.0983866769659336,0.0,0.0,3.0983866769659336,0.0,0.0,44.41020903651171,71.15961401431761
Brad Smith,BUF,WR,28,15,5,0.0,1.0,0.0,0.0,1.0,20.0,87.0,4.35,1.0,42.0,23.0,240.0,10.43,1.0,0.0,0.0,2,0.0,0.0,43.0,65.7,28.918275651682045,0.0,1.0327955589886444,0.0,0.0,1.0327955589886444,20.65591117977289,89.85321363201207,4.492660681600603,1.0327955589886444,43.37741347752307,23.754297856738823,247.87093415727466,10.772057680251562,1.0327955589886444,0.0,0.0,2.065591117977289,0.0,0.0,44.41020903651171,67.85466822555395
Donte' Stallworth,WAS,WR,31,11,0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,0.5,0.0,38.0,22.0,309.0,14.05,2.0,0.0,0.0,2,0.0,0.0,43.0,65.0,37.38740672764269,0.0,0.0,0.0,0.0,0.0,2.412090756622109,1.2060453783110545,0.6030226891555273,0.0,45.82972437582007,26.5329983228432,372.66802189811585,16.944937565270315,2.412090756622109,0.0,0.0,2.412090756622109,0.0,0.0,51.859951267375344,78.39294959021855
Earl Bennett,CHI,WR,24,11,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,43.0,24.0,381.0,15.88,1.0,1.0,1.0,1,0.0,0.0,42.0,66.1,28.94508907946531,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,51.859951267375344,28.94508907946531,459.50328913651174,19.152000607579545,1.2060453783110545,1.2060453783110545,1.2060453783110545,1.2060453783110545,0.0,0.0,50.65390588906429,79.7195995063607
Daniel Fells,DEN,TE,28,16,15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31.0,19.0,256.0,13.47,3.0,2.0,1.0,3,0.0,0.0,42.0,60.6,28.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31.0,19.0,256.0,13.47,3.0,2.0,1.0,3.0,0.0,0.0,42.0,60.6
Charles Clay,MIA,TE,22,14,9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.0,16.0,233.0,14.56,3.0,0.0,0.0,3,0.0,0.0,41.0,57.3,23.518989288293348,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.726124191242437,17.10471948239516,249.08747746237952,15.565294728979596,3.2071349029490928,0.0,0.0,3.2071349029490928,0.0,0.0,43.8308436736376,61.25627664632767
Jacoby Ford,OAK,WR,24,8,3,0.0,0.0,0.0,0.0,0.0,4.0,31.0,7.75,0.0,33.0,19.0,279.0,14.68,1.0,3.0,1.0,2,0.0,0.0,41.0,60.0,33.94112549695428,0.0,0.0,0.0,0.0,0.0,5.65685424949238,43.840620433565945,10.960155108391486,0.0,46.66904755831214,26.870057685088803,394.56558390209346,20.760655095637034,1.414213562373095,4.242640687119285,1.414213562373095,2.82842712474619,0.0,0.0,57.982756057296896,84.85281374238569
Ted Ginn Jr.,SFO,WR,26,14,3,0.0,0.0,0.0,0.0,0.0,8.0,68.0,8.5,0.0,33.0,19.0,220.0,11.58,0.0,0.0,0.0,2,0.0,0.0,41.0,59.8,27.795169158892136,0.0,0.0,0.0,0.0,0.0,8.55235974119758,72.69505780017943,9.086882225022428,0.0,35.27848393244002,20.311854385344255,235.18989288293346,12.379540725383498,0.0,0.0,0.0,2.138089935299395,0.0,0.0,43.8308436736376,63.92888906545191
Javon Ringer,TEN,RB,24,12,0,0.0,0.0,0.0,0.0,0.0,59.0,185.0,3.14,1.0,36.0,28.0,187.0,6.68,0.0,1.0,1.0,1,0.0,0.0,41.0,69.2,27.71281292110204,0.0,0.0,0.0,0.0,0.0,68.12733176437584,213.61959960016154,3.6257596905108502,1.1547005383792517,41.569219381653056,32.331615074619044,215.92900067692005,7.7133995963734,0.0,1.1547005383792517,1.1547005383792517,1.1547005383792517,0.0,0.0,47.34272207354932,79.90527725584421
Emmanuel Sanders,PIT,WR,24,11,0,1.0,1.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,43.0,22.0,288.0,13.09,2.0,0.0,0.0,2,0.0,0.0,41.0,63.4,28.94508907946531,1.2060453783110545,1.2060453783110545,18.09068067466582,0.0,0.0,0.0,0.0,0.0,0.0,51.859951267375344,26.5329983228432,347.3410689535837,15.787134002091703,2.412090756622109,0.0,0.0,2.412090756622109,0.0,0.0,49.44786051075324,76.46327698492085
Jeremy Kerley,NYJ,WR,23,14,1,1.0,1.0,41.0,0.0,0.0,5.0,28.0,5.6,0.0,47.0,29.0,314.0,10.83,1.0,3.0,1.0,1,0.0,0.0,40.0,68.8,24.588034255943043,1.0690449676496976,1.0690449676496976,43.8308436736376,0.0,0.0,5.3452248382484875,29.93325909419153,5.986651818838306,0.0,50.24511347953578,31.00230406184123,335.680119842005,11.577756999646224,1.0690449676496976,3.2071349029490928,1.0690449676496976,1.0690449676496976,0.0,0.0,42.7617987059879,73.55029377429919
Kregg Lumpkin,TAM,RB,27,16,0,0.0,0.0,0.0,0.0,0.0,31.0,105.0,3.39,0.0,53.0,41.0,291.0,7.1,0.0,0.0,0.0,0,0.0,0.0,40.0,80.6,27.0,0.0,0.0,0.0,0.0,0.0,31.0,105.0,3.39,0.0,53.0,41.0,291.0,7.1,0.0,0.0,0.0,0.0,0.0,0.0,40.0,80.6
Montario Hardesty,CLE,RB,24,10,4,0.0,0.0,0.0,0.0,0.0,88.0,266.0,3.02,0.0,21.0,14.0,122.0,8.71,0.0,1.0,0.0,0,0.0,0.0,39.0,52.8,30.35786553761644,0.0,0.0,0.0,0.0,0.0,111.31217363792695,336.46634304191554,3.820031413483402,0.0,26.563132345414385,17.708754896942924,154.3191498162169,11.017375368026634,0.0,1.2649110640673518,0.0,0.0,0.0,0.0,49.33153149862672,66.78730418275616
