rk,player,tm,fantpos,age,games_g,games_gs,passing_cmp,passing_att,passing_yds,passing_td,passing_int,rushing_att,rushing_yds,rushing_y/a,rushing_td,receiving_tgt,receiving_rec,receiving_yds,receiving_y/r,receiving_td,fumbles_fmb,fumbles_fl,scoring_td,scoring_2pm,scoring_2pp,fantasy_fantpt,fantasy_ppr,fantasy_dkpt,fantasy_fdpt,fantasy_vbd,fantasy_posrank,fantasy_ovrank
472,Darian Barnes,TAM,RB,23,14,0,0,0,0,0,0,0,0,,0,1.0,1,6,6.0,0,0.0,,0,,,1.0,1.6,1.6,1.1,,153,
473,Charlie Batch,PIT,QB,29,4,0,4,8,47,0,0,1,11,11.0,0,0.0,0,0,,0,1.0,1.0,0,,,1.0,1.0,2.0,1.0,,69,
474,Arnaz Battle,SFO,WR,23,8,0,0,0,0,0,0,2,14,7.0,0,1.0,0,0,,0,0.0,,0,,,1.0,1.4,1.4,1.4,,164,
475,Kevin Curtis,STL,WR,25,4,1,0,0,0,0,0,0,0,,0,5.0,4,13,3.25,0,0.0,,0,,,1.0,5.3,5.3,3.3,,165,
476,Rohan Davey,NWE,QB,25,1,0,3,7,31,0,0,0,0,,0,0.0,0,0,,0,0.0,,0,,,1.0,1.2,1.2,1.2,,67,
477,Koy Detmer,PHI,QB,30,16,0,3,5,32,0,0,0,0,,0,0.0,0,0,,0,0.0,,0,,,1.0,1.3,1.3,1.3,,66,
478,Trent Dilfer,SEA,QB,31,5,0,4,8,31,1,1,2,-1,-0.5,0,0.0,0,0,,0,2.0,1.0,0,,,1.0,1.1,3.1,2.1,,68,
479,Terrence Edwards,ATL,WR,24,6,0,0,0,0,0,0,0,0,,0,5.0,1,10,10.0,0,0.0,,0,,,1.0,2.0,2.0,1.5,,167,
480,Larry Foster,ARI,WR,27,1,1,0,0,0,0,0,0,0,,0,1.0,1,7,7.0,0,0.0,,0,,,1.0,1.7,1.7,1.2,,169,
481,Jarious Jackson,DEN,QB,26,1,1,4,9,41,0,1,1,9,9.0,0,0.0,0,0,,0,0.0,,0,,,1.0,0.5,1.5,1.5,,72,
482,Ron Johnson,BAL,WR,23,6,0,0,0,0,0,0,0,0,,0,3.0,1,12,12.0,0,0.0,,0,,,1.0,2.2,2.2,1.7,,166,
483,Derrick Lewis,NOR,WR,28,3,0,0,0,0,0,0,0,0,,0,1.0,1,7,7.0,0,0.0,,0,,,1.0,1.7,1.7,1.2,,170,
484,Reno Mahe,PHI,RB,23,2,0,0,0,0,0,0,0,0,,0,2.0,1,5,5.0,0,0.0,,0,,,1.0,1.5,1.5,1.0,,154,
485,Mike McMahon,DET,QB,24,3,0,9,31,87,0,2,5,32,6.4,0,0.0,0,0,,0,1.0,1.0,0,,,1.0,0.7,3.7,2.7,,71,
486,Rodney Peete,CAR,QB,37,1,1,4,10,19,0,0,0,0,,0,0.0,0,0,,0,0.0,,0,,,1.0,0.8,0.8,0.8,,70,
487,Cliff Russell,WAS,WR,24,3,0,0,0,0,0,0,0,0,,0,2.0,2,10,5.0,0,0.0,,0,,,1.0,3.0,3.0,2.0,,168,
488,Aaron Shea,CLE,TE,27,4,2,0,0,0,0,0,0,0,,0,5.0,2,9,4.5,0,0.0,,0,,,1.0,2.9,2.9,1.9,,89,
489,Charlie Adams,DEN,,24,4,0,0,0,0,0,0,0,0,,0,4.0,0,0,,0,,,0,,,,,,,,172,
490,Dan Alexander,STL,,25,1,0,0,0,0,0,0,0,0,,0,,0,0,,0,,,0,,,,,,,,157,
491,Brian Allen,IND,,23,4,0,0,0,0,0,0,0,0,,0,0.0,0,0,,0,0.0,,0,,,,,,,,158,
492,Richard Angulo,STL,,23,5,0,0,0,0,0,0,0,0,,0,1.0,0,0,,0,,,0,,,,,,,,90,
493,Karsten Bailey,GNB,,26,1,0,0,0,0,0,0,0,0,,0,2.0,0,0,,0,,,0,,,,,,,,173,
494,Eugene Baker,CAR,,27,1,0,0,0,0,0,0,0,0,,0,,0,0,,0,,,0,,,,,,,,174,
495,Mike Banks,ARI,,24,6,0,0,0,0,0,0,0,0,,0,0.0,0,0,,0,,,0,,,,,,,,91,
496,Bradford Banta,DET,,33,13,0,0,0,0,0,0,0,0,,0,0.0,0,0,,0,,,0,,,,,,,,92,
497,Mike Bartrum,PHI,,33,16,0,0,0,0,0,0,0,0,,0,1.0,0,0,,0,,,0,,,,,,,,93,
498,Michael Bates,2TM,,34,9,0,0,0,0,0,0,0,0,,0,0.0,0,0,,0,0.0,,0,,,,,,,,159,
499,Marco Battaglia,CAR,,30,2,0,0,0,0,0,0,0,0,,0,,0,0,,0,,,0,,,,,,,,94,
500,Fred Baxter,NWE,,32,12,0,0,0,0,0,0,0,0,,0,2.0,0,0,,0,,,0,,,,,,,,95,
501,Sean Berton,MIN,,24,16,0,0,0,0,0,0,0,0,,0,0.0,0,0,,0,0.0,,0,,,,,,,,96,
502,Sean Brewer,ATL,,26,9,0,0,0,0,0,0,0,0,,0,,0,0,,0,,,0,,,,,,,,97,
503,Dee Brown,PIT,,25,1,0,0,0,0,0,0,0,0,,0,,0,0,,0,,,0,,,,,,,,160,
504,Arland Bruce,SFO,,26,2,0,0,0,0,0,0,0,0,,0,0.0,0,0,,0,1.0,,0,,,,,,,,175,
505,Kerry Carter,SEA,RB,23,16,0,0,0,0,0,0,3,-2,-0.67,0,0.0,0,0,,0,0.0,,0,,,,-0.2,-0.2,-0.2,,171,
506,Antonio Chatman,GNB,,24,16,0,0,0,0,0,0,0,0,,0,1.0,0,0,,0,0.0,,0,,,,,,,,176,
507,Kenny Clark,MIN,,25,1,0,0,0,0,0,0,0,0,,0,0.0,0,0,,0,0.0,,0,,,,,,,,177,
508,Greg Comella,HOU,,28,5,0,0,0,0,0,0,0,0,,0,1.0,0,0,,0,,,0,,,,,,,,1,
509,Phillip Crosby,BUF,,27,3,0,0,0,0,0,0,0,0,,0,0.0,0,0,,0,,,0,,,,,,,,2,
510,Dan Curley,STL,,25,1,0,0,0,0,0,0,0,0,,0,,0,0,,0,,,0,,,,,,,,3,
511,Matt Cushing,PIT,,28,4,0,0,0,0,0,0,0,0,,0,,0,0,,0,,,0,,,,,,,,98,
512,Chris Davis,SEA,,24,1,0,0,0,0,0,0,0,0,,0,,0,0,,0,,,0,,,,,,,,4,
513,Nick Davis,MIN,,24,1,0,0,0,0,0,0,0,0,,0,0.0,0,0,,0,,,0,,,,,,,,178,
514,James Dearth,NYJ,,27,16,0,0,0,0,0,0,0,0,,0,0.0,0,0,,0,,,0,,,,,,,,99,
515,Ty Detmer,DET,,36,1,0,0,0,0,0,0,0,0,,0,,0,0,,0,,,0,,,,,,,,76,
516,Kori Dickerson,PHI,,25,2,0,0,0,0,0,0,0,0,,0,0.0,0,0,,0,,,0,,,,,,,,100,
517,LaTarence Dunbar,ATL,,23,5,0,0,0,0,0,0,0,0,,0,0.0,0,0,,0,,,0,,,,,,,,179,
518,Chris Edmonds,CIN,,25,4,0,0,0,0,0,0,0,0,,0,0.0,0,0,,0,,,0,,,,,,,,5,
519,John Gilmore,CHI,,24,15,1,0,0,0,0,0,0,0,,0,1.0,0,0,,0,0.0,,0,,,,,,,,101,
520,Joey Goodspeed,STL,,25,8,4,0,0,0,0,0,0,0,,0,1.0,0,0,,0,0.0,,0,,,,,,,,6,
521,Gibran Hamdan,WAS,QB,22,1,0,1,2,7,0,0,0,0,,0,0.0,0,0,,0,0.0,,0,,,,0.3,0.3,0.3,,73,
522,Lawrence Hamilton,CIN,,23,5,1,0,0,0,0,0,0,0,,0,3.0,0,0,,0,,,0,,,,,,,,180,
523,Ryan Hannam,SEA,,23,5,0,0,0,0,0,0,0,0,,0,0.0,0,0,,0,0.0,,0,,,,,,,,102,
524,Dwone Hicks,TEN,,22,3,0,0,0,0,0,0,0,0,,0,0.0,0,0,,0,,,0,,,,,,,,161,
525,Darrell Hill,TEN,,24,12,0,0,0,0,0,0,0,0,,0,0.0,0,0,,0,,,0,,,,,,,,181,
526,Zachary Hilton,NOR,,23,3,0,0,0,0,0,0,0,0,,0,1.0,0,0,,0,,,0,,,,,,,,103,
527,Nathan Hodel,ARI,,26,16,0,0,0,0,0,0,0,0,,0,0.0,0,0,,0,,,0,,,,,,,,104,
528,T.J. Houshmandzadeh,CIN,,26,2,0,0,0,0,0,0,0,0,,0,,0,0,,0,,,0,,,,,,,,182,
529,Damon Huard,NWE,QB,30,2,0,0,1,0,0,0,1,-1,-1.0,0,0.0,0,0,,0,0.0,,0,,,,-0.1,-0.1,-0.1,,77,
530,Chad Hutchinson,DAL,QB,26,1,0,1,2,8,0,0,2,-3,-1.5,0,0.0,0,0,,0,0.0,,0,,,,,,,,75,
531,Jasen Isom,SFO,,26,2,0,0,0,0,0,0,0,0,,0,,0,0,,0,,,0,,,,,,,,7,
532,Chris Jackson,GNB,,28,1,0,0,0,0,0,0,0,0,,0,0.0,0,0,,0,,,0,,,,,,,,183,
533,Nate Jackson,DEN,,24,1,0,0,0,0,0,0,0,0,,0,2.0,0,0,,0,,,0,,,,,,,,184,
534,Ray Jackson,TEN,,25,1,0,0,0,0,0,0,0,0,,0,0.0,0,0,,0,0.0,,0,,,,,,,,162,
535,Terry Jackson,SFO,,27,16,0,0,0,0,0,0,0,0,,0,0.0,0,0,,0,0.0,,0,,,,,,,,8,
536,Ronney Jenkins,OAK,,26,7,0,0,0,0,0,0,0,0,,0,1.0,0,0,,0,0.0,,0,,,,,,,,163,
537,Brian Jennings,SFO,,27,16,0,0,0,0,0,0,0,0,,0,0.0,0,0,,0,,,0,,,,,,,,105,
538,Travis Jervey,ATL,,31,15,0,0,0,0,0,0,0,0,,0,0.0,0,0,,0,1.0,,0,,,,,,,,164,
539,Albert Johnson,NYJ,,26,1,0,0,0,0,0,0,0,0,,0,0.0,0,0,,0,0.0,,0,,,,,,,,185,
540,Robert Johnson,CHI,,23,1,0,0,0,0,0,0,0,0,,0,,0,0,,0,,,0,,,,,,,,106,
541,John Jones,BAL,,28,11,0,0,0,0,0,0,0,0,,0,0.0,0,0,,0,,,0,,,,,,,,107,
542,James Jordan,SFO,,25,1,0,0,0,0,0,0,0,0,,0,0.0,0,0,,0,,,0,,,,,,,,186,
543,Rashod Kent,HOU,,23,7,4,0,0,0,0,0,0,0,,0,1.0,0,0,,0,,,0,,,,,,,,108,
544,Brian Kinchen,NWE,,38,2,0,0,0,0,0,0,0,0,,0,,0,0,,0,,,0,,,,,,,,109,
545,Mike Leach,DEN,,27,16,0,0,0,0,0,0,0,0,,0,,0,0,,0,,,0,,,,,,,,110,
546,Brody Liddiard,MIN,,26,16,0,0,0,0,0,0,0,0,,0,0.0,0,0,,0,,,0,,,,,,,,111,
547,Nick Maddox,CLE,,23,1,0,0,0,0,0,0,0,0,,0,0.0,0,0,,0,1.0,,0,,,,,,,,165,
548,Adrian Madise,DEN,WR,23,11,0,0,0,0,0,0,1,10,10.0,0,3.0,2,10,5.0,0,1.0,1.0,0,,,,2.0,3.0,1.0,,187,
549,Cecil Martin,TAM,,28,1,0,0,0,0,0,0,0,0,,0,,0,0,,0,,,0,,,,,,,,11,
550,Grant Mattos,SDG,,22,6,0,0,0,0,0,0,0,0,,0,1.0,0,0,,0,,,0,,,,,,,,188,
551,Sean McDermott,2TM,,27,6,0,0,0,0,0,0,0,0,,0,,0,0,,0,,,0,,,,,,,,112,
552,Tony McGee,2TM,,32,4,0,0,0,0,0,0,0,0,,0,1.0,0,0,,0,,,0,,,,,,,,113,
553,Jason McKie,CHI,,23,6,0,0,0,0,0,0,0,0,,0,0.0,0,0,,0,,,0,,,,,,,,12,
554,Kevin McLeod,CLE,,29,1,1,0,0,0,0,0,0,0,,0,,0,0,,0,,,0,,,,,,,,13,
555,Billy McMullen,PHI,WR,23,5,0,0,0,0,0,0,0,0,,0,3.0,1,2,2.0,0,0.0,,0,,,,1.2,1.2,0.7,,171,
556,Sean Morey,PHI,,27,16,0,0,0,0,0,0,0,0,,0,0.0,0,0,,0,1.0,,0,,,,,,,,189,
557,Harold Morrow,BAL,,30,14,0,0,0,0,0,0,0,0,,0,0.0,0,0,,0,,,0,,,,,,,,14,
558,J.J. Moses,HOU,,24,15,0,0,0,0,0,0,0,0,,0,0.0,0,0,,0,0.0,,0,,,,,,,,190,
559,Ovie Mughelli,BAL,,23,6,0,0,0,0,0,0,0,0,,0,0.0,0,0,,0,,,0,,,,,,,,15,
560,Matt Murphy,HOU,,23,1,0,0,0,0,0,0,0,0,,0,0.0,0,0,,0,,,0,,,,,,,,114,
561,Craig Nall,GNB,QB,24,1,0,0,0,0,0,0,2,-2,-1.0,0,0.0,0,0,,0,0.0,,0,,,,-0.2,-0.2,-0.2,,78,
562,Larry Ned,MIN,,25,3,0,0,0,0,0,0,0,0,,0,0.0,0,0,,0,,,0,,,,,,,,166,
563,John Owens,DET,,23,7,1,0,0,0,0,0,0,0,,0,0.0,0,0,,0,,,0,,,,,,,,115,
564,Doug Pederson,GNB,QB,35,16,0,2,2,16,0,0,6,-5,-0.83,0,0.0,0,0,,0,0.0,,0,,,,0.1,0.1,0.1,,74,
565,Derek Rackley,ATL,,26,16,1,0,0,0,0,0,0,0,,0,0.0,0,0,,0,,,0,,,,,,,,116,
566,Gabe Reid,CHI,,26,1,0,0,0,0,0,0,0,0,,0,,0,0,,0,,,0,,,,,,,,117,
567,Joffrey Reynolds,STL,,24,4,0,0,0,0,0,0,0,0,,0,0.0,0,0,,0,0.0,,0,,,,,,,,167,
568,Charlie Rogers,MIA,,27,11,0,0,0,0,0,0,0,0,,0,1.0,0,0,,0,2.0,,0,,,,,,,,168,
569,Micah Ross,2TM,,27,7,0,0,0,0,0,0,0,0,,0,0.0,0,0,,0,,,0,,,,,,,,191,
570,Jake Schifino,TEN,,24,13,0,0,0,0,0,0,0,0,,0,1.0,0,0,,0,0.0,,0,,,,,,,,192,
571,Sam Simmons,MIA,,24,11,0,0,0,0,0,0,0,0,,0,2.0,0,0,,0,0.0,,0,,,,,,,,193,
572,Ken Simonton,BUF,RB,24,2,0,0,0,0,0,0,2,4,2.0,0,0.0,0,0,,0,0.0,,0,,,,0.4,0.4,0.4,,155,
573,David Sloan,NOR,,31,4,0,0,0,0,0,0,0,0,,0,,0,0,,0,,,0,,,,,,,,118,
574,Detron Smith,IND,,29,11,0,0,0,0,0,0,0,0,,0,0.0,0,0,,0,0.0,,0,,,,,,,,169,
575,Justin Snow,IND,,27,16,0,0,0,0,0,0,0,0,,0,0.0,0,0,,0,,,0,,,,,,,,119,
576,Brad St. Louis,CIN,,27,16,0,0,0,0,0,0,0,0,,0,,0,0,,0,,,0,,,,,,,,120,
577,John Stone,OAK,,24,1,0,0,0,0,0,0,0,0,,0,,0,0,,0,,,0,,,,,,,,194,
578,Stephen Trejo,DET,RB,26,16,0,0,0,0,0,0,0,0,,0,1.0,1,2,2.0,0,0.0,,0,,,,1.2,1.2,0.7,,156,
579,Taco Wallace,SEA,,22,1,0,0,0,0,0,0,0,0,,0,,0,0,,0,,,0,,,,,,,,195,
580,Kenny Watson,CIN,,25,8,0,0,0,0,0,0,0,0,,0,0.0,0,0,,0,1.0,,0,,,,,,,,170,
581,James Whalen,DAL,,26,7,0,0,0,0,0,0,0,0,,0,0.0,0,0,,0,,,0,,,,,,,,121,
582,Daniel Wilcox,TAM,,26,2,0,0,0,0,0,0,0,0,,0,,0,0,,0,,,0,,,,,,,,122,
583,Terrence Wilkins,IND,,28,3,0,0,0,0,0,0,0,0,,0,0.0,0,0,,0,1.0,,0,,,,,,,,196,
584,James Williams,DET,,25,1,0,0,0,0,0,0,0,0,,0,1.0,0,0,,0,,,0,,,,,,,,197,
585,Roland Williams,TAM,,28,1,0,0,0,0,0,0,0,0,,0,,0,0,,0,,,0,,,,,,,,123,
586,Walter Young,CAR,,24,7,0,0,0,0,0,0,0,0,,0,5.0,0,0,,0,,,0,,,,,,,,198,
587,Joe Zelenka,JAX,,27,16,0,0,0,0,0,0,0,0,,0,0.0,0,0,,0,,,0,,,,,,,,124,
588,Fred McAfee,NOR,RB,35,14,0,0,0,0,0,0,1,13,13.0,0,0.0,0,0,,0,1.0,1.0,0,,,-1.0,-0.7,0.3,-0.7,,172,
589,Spencer Nead,STL,RB,26,10,0,0,0,0,0,0,0,0,,0,1.0,1,6,6.0,0,1.0,1.0,0,,,-1.0,-0.4,0.6,-0.9,,173,
590,Brad Pyatt,IND,WR,23,8,0,0,0,0,0,0,0,0,,0,1.0,1,2,2.0,0,2.0,1.0,0,,,-2.0,-0.8,0.2,-1.3,,199,
591,LaShaun Ward,KAN,,23,1,0,0,0,0,0,0,0,0,,0,0.0,0,0,,0,1.0,1.0,0,,,-2.0,-2.0,-1.0,-2.0,,200,
592,Chris Redman,BAL,QB,26,2,0,7,13,58,0,2,2,4,2.0,0,0.0,0,0,,0,3.0,2.0,0,,,-5.0,-5.3,-1.3,-3.3,,80,
593,Alex Van Pelt,BUF,QB,33,6,0,5,12,49,0,3,4,-6,-1.5,0,0.0,0,0,,0,0.0,,0,,,-5.0,-4.6,-1.6,-1.6,,79,
