player,tm,fantpos,age,games_g,games_gs,passing_cmp,passing_att,passing_yds,passing_td,passing_int,rushing_att,rushing_yds,rushing_y/a,rushing_td,receiving_tgt,receiving_rec,receiving_yds,receiving_y/r,receiving_td,fumbles_fmb,fumbles_fl,scoring_td,scoring_2pm,scoring_2pp,fantasy_fantpt,fantasy_ppr,age_adj,passing_cmp_adj,passing_att_adj,passing_yds_adj,passing_td_adj,passing_int_adj,rushing_att_adj,rushing_yds_adj,rushing_y/a_adj,rushing_td_adj,receiving_tgt_adj,receiving_rec_adj,receiving_yds_adj,receiving_y/r_adj,receiving_td_adj,fumbles_fmb_adj,fumbles_fl_adj,scoring_td_adj,scoring_2pm_adj,scoring_2pp_adj,fantasy_fantpt_adj,fantasy_ppr_adj
Jabar Gaffney,DEN,WR,29,16,7,0,0,0,0,0,0,0,0.0,0,87.0,54,732,13.56,2,0.0,0.0,2,0.0,0.0,85.0,139.2,29.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,87.0,54.0,732.0,13.56,2.0,0.0,0.0,2.0,0.0,0.0,85.0,139.2
Johnny Knox,CHI,WR,23,15,0,0,0,0,0,0,0,0,0.0,0,80.0,45,527,11.71,5,3.0,2.0,6,0.0,0.0,85.0,129.7,23.754297856738823,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,82.62364471909156,46.475800154489,544.2832595870157,12.094035995757027,5.163977794943222,3.0983866769659336,2.065591117977289,6.196773353931867,0.0,0.0,87.78762251403478,133.95358400082716
Chester Taylor,MIN,RB,30,16,0,0,0,0,0,0,94,338,3.6,1,59.0,44,389,8.84,1,2.0,0.0,2,0.0,0.0,85.0,128.7,30.0,0.0,0.0,0.0,0.0,0.0,94.0,338.0,3.6,1.0,59.0,44.0,389.0,8.84,1.0,2.0,0.0,2.0,0.0,0.0,85.0,128.7
Antonio Bryant,TAM,WR,28,13,11,0,0,0,0,0,0,0,0.0,0,86.0,39,600,15.38,4,0.0,0.0,4,0.0,0.0,84.0,123.0,31.063210988612834,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,95.40843375073942,43.266615305567875,665.640235470275,17.06257803588805,4.437601569801833,0.0,0.0,4.437601569801833,0.0,0.0,93.1896329658385,136.45624827140637
Malcom Floyd,SDG,WR,28,16,9,0,0,0,0,0,0,0,0.0,0,76.0,45,776,17.24,1,0.0,0.0,1,0.0,0.0,84.0,128.6,28.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,76.0,45.0,776.0,17.24,1.0,0.0,0.0,1.0,0.0,0.0,84.0,128.6
Davone Bess,MIA,WR,24,16,2,0,0,0,0,0,2,11,5.5,0,113.0,76,758,9.97,2,6.0,3.0,2,0.0,0.0,83.0,158.9,24.0,0.0,0.0,0.0,0.0,0.0,2.0,11.0,5.5,0.0,113.0,76.0,758.0,9.97,2.0,6.0,3.0,2.0,0.0,0.0,83.0,158.9
Dwayne Bowe,KAN,WR,25,11,9,0,0,0,0,0,0,0,0.0,0,87.0,47,589,12.53,4,1.0,0.0,4,0.0,0.0,83.0,129.9,30.15113445777636,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,104.92594791306175,56.684132780619564,710.3607278252111,15.111748590237513,4.824181513244218,1.2060453783110545,0.0,4.824181513244218,0.0,0.0,100.10176639981752,156.665294642606
Michael Bush,OAK,RB,25,16,7,0,1,0,0,0,123,589,4.79,3,19.0,17,105,6.18,0,2.0,2.0,3,0.0,0.0,83.0,100.4,25.0,0.0,1.0,0.0,0.0,0.0,123.0,589.0,4.79,3.0,19.0,17.0,105.0,6.18,0.0,2.0,2.0,3.0,0.0,0.0,83.0,100.4
Brady Quinn,CLE,QB,25,10,9,136,256,1339,8,7,20,98,4.9,1,1.0,1,18,18.0,0,4.0,3.0,1,0.0,0.0,83.0,84.2,31.622776601683793,172.0279047131598,323.81723240124205,1693.715914786184,10.119288512538814,8.854377448471462,25.298221281347033,123.96128427860046,6.1980642139300235,1.2649110640673518,1.2649110640673518,1.2649110640673518,22.76839915321233,22.76839915321233,0.0,5.059644256269407,3.794733192202055,1.2649110640673518,0.0,0.0,104.98761831759019,106.50551159447102
Laveranues Coles,CIN,WR,32,16,13,0,0,0,0,0,2,10,5.0,0,77.0,43,514,11.95,5,0.0,0.0,5,0.0,0.0,82.0,125.4,32.0,0.0,0.0,0.0,0.0,0.0,2.0,10.0,5.0,0.0,77.0,43.0,514.0,11.95,5.0,0.0,0.0,5.0,0.0,0.0,82.0,125.4
Josh Cribbs,CLE,WR,26,16,12,1,4,18,0,1,55,381,6.93,1,37.0,20,135,6.75,1,6.0,2.0,6,0.0,0.0,82.0,102.3,26.0,1.0,4.0,18.0,0.0,1.0,55.0,381.0,6.93,1.0,37.0,20.0,135.0,6.75,1.0,6.0,2.0,6.0,0.0,0.0,82.0,102.3
Owen Daniels,HOU,TE,27,8,8,0,0,0,0,0,0,0,0.0,0,58.0,40,519,12.98,5,1.0,0.0,5,0.0,0.0,82.0,121.9,38.18376618407356,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,82.02438661763951,56.5685424949238,733.9768388716362,18.356492039602774,7.071067811865475,1.414213562373095,0.0,7.071067811865475,0.0,0.0,115.96551211459379,172.39263325328028
Kevin Faulk,NWE,RB,33,15,7,0,0,0,0,0,62,335,5.4,2,53.0,37,301,8.14,1,1.0,1.0,3,0.0,0.0,80.0,116.6,34.082253446625266,0.0,0.0,0.0,0.0,0.0,64.03332465729596,345.9865122611959,5.577096018538681,2.065591117977289,54.73816462639816,38.21343568257984,310.871463255582,8.406955850167567,1.0327955589886444,1.0327955589886444,1.0327955589886444,3.0983866769659336,0.0,0.0,82.62364471909156,120.42396217807594
Jason Avant,PHI,WR,26,16,9,0,0,0,0,0,0,0,0.0,0,58.0,41,587,14.32,3,1.0,0.0,3,1.0,0.0,79.0,119.7,26.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,58.0,41.0,587.0,14.32,3.0,1.0,0.0,3.0,1.0,0.0,79.0,119.7
Jake Delhomme,CAR,QB,34,11,11,178,321,2015,8,18,17,60,3.53,0,0.0,0,0,0.0,0,6.0,3.0,0,0.0,1.0,79.0,78.6,41.00554286257585,214.6760773393677,387.1405664378485,2430.1814372967747,9.648363026488436,21.708816809598982,20.502771431287925,72.36272269866328,4.257340185438022,0.0,0.0,0.0,0.0,0.0,0.0,7.236272269866327,3.6181361349331636,0.0,0.0,1.2060453783110545,95.27758488657331,94.79516673524888
Louis Murphy,OAK,WR,22,16,9,0,0,0,0,0,6,31,5.17,0,96.0,34,521,15.32,4,0.0,0.0,4,0.0,0.0,79.0,113.2,22.0,0.0,0.0,0.0,0.0,0.0,6.0,31.0,5.17,0.0,96.0,34.0,521.0,15.32,4.0,0.0,0.0,4.0,0.0,0.0,79.0,113.2
Justin Fargas,OAK,RB,29,12,4,0,0,0,0,0,129,491,3.81,3,21.0,17,113,6.65,0,1.0,0.0,3,0.0,0.0,78.0,95.4,33.4863156129983,0.0,0.0,0.0,0.0,0.0,148.95636945092346,566.9579643442125,4.399409051224949,3.464101615137755,24.248711305964285,19.629909152447276,130.48116083685542,7.6787585802220235,0.0,1.1547005383792517,0.0,3.464101615137755,0.0,0.0,90.06664199358163,110.15843136138061
Brian Hartline,MIA,WR,23,16,2,0,0,0,0,0,4,29,7.25,1,56.0,31,506,16.32,3,0.0,0.0,4,0.0,0.0,78.0,108.5,23.0,0.0,0.0,0.0,0.0,0.0,4.0,29.0,7.25,1.0,56.0,31.0,506.0,16.32,3.0,0.0,0.0,4.0,0.0,0.0,78.0,108.5
Mohamed Massaquoi,CLE,WR,23,16,11,0,0,0,0,0,1,-3,-3.0,0,95.0,34,624,18.35,3,1.0,1.0,3,0.0,0.0,78.0,112.1,23.0,0.0,0.0,0.0,0.0,0.0,1.0,-3.0,-3.0,0.0,95.0,34.0,624.0,18.35,3.0,1.0,1.0,3.0,0.0,0.0,78.0,112.1
Ryan Moats,HOU,RB,27,14,2,0,0,0,0,0,101,390,3.86,4,15.0,13,106,8.15,1,3.0,1.0,5,0.0,0.0,78.0,90.6,28.864214126541835,0.0,0.0,0.0,0.0,0.0,107.97354173261945,416.92753738338206,4.126513575127833,4.27617987059879,16.035674514745462,13.897584579446068,113.31876657086794,8.712716486345036,1.0690449676496976,3.2071349029490928,1.0690449676496976,5.3452248382484875,0.0,0.0,83.38550747667641,96.8554740690626
Josh Morgan,SFO,WR,24,16,15,0,0,0,0,0,5,61,12.2,0,80.0,52,527,10.13,3,0.0,0.0,3,0.0,0.0,77.0,128.8,24.0,0.0,0.0,0.0,0.0,0.0,5.0,61.0,12.2,0.0,80.0,52.0,527.0,10.13,3.0,0.0,0.0,3.0,0.0,0.0,77.0,128.8
Kevin Walter,HOU,WR,28,14,14,0,0,0,0,0,4,26,6.5,0,70.0,53,611,11.53,2,0.0,0.0,2,0.0,0.0,76.0,128.7,29.93325909419153,0.0,0.0,0.0,0.0,0.0,4.27617987059879,27.795169158892136,6.948792289723034,0.0,74.83314773547883,56.65938328543397,653.1864752339652,12.326088477001012,2.138089935299395,0.0,0.0,2.138089935299395,0.0,0.0,81.24741754137702,137.58608733651607
Jeremy Shockey,NOR,TE,29,13,12,0,0,0,0,0,0,0,0.0,0,67.0,48,569,11.85,3,0.0,0.0,3,0.0,0.0,75.0,122.9,32.17261138106329,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,74.3298262941807,53.251218837622,631.2488233043108,13.14639465053793,3.328201177351375,0.0,0.0,3.328201177351375,0.0,0.0,83.20502943378438,136.34530823216133
James Jones,GNB,WR,25,16,3,0,0,0,0,0,0,0,0.0,0,62.0,32,440,13.75,5,0.0,0.0,5,0.0,0.0,74.0,106.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,62.0,32.0,440.0,13.75,5.0,0.0,0.0,5.0,0.0,0.0,74.0,106.0
Derrick Ward,TAM,RB,29,14,1,0,0,0,0,0,114,409,3.59,1,24.0,20,150,7.5,2,0.0,0.0,3,0.0,0.0,74.0,93.9,31.00230406184123,0.0,0.0,0.0,0.0,0.0,121.87112631206553,437.2393917687263,3.8378714338624142,1.0690449676496976,25.657079223592742,21.38089935299395,160.35674514745463,8.017837257372731,2.138089935299395,0.0,0.0,3.2071349029490928,0.0,0.0,79.10932760607761,100.38332246230661
Michael Crabtree,SFO,WR,22,11,11,0,0,0,0,0,0,0,0.0,0,86.0,48,625,13.02,2,1.0,1.0,2,0.0,0.0,73.0,120.5,26.5329983228432,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,103.71990253475069,57.89017815893062,753.778361444409,15.702710825609929,2.412090756622109,1.2060453783110545,1.2060453783110545,2.412090756622109,0.0,0.0,88.04131261670697,145.32846808648208
Marshawn Lynch,BUF,RB,23,13,6,0,0,0,0,0,120,450,3.75,2,37.0,28,179,6.39,0,3.0,1.0,2,0.0,0.0,73.0,100.9,25.516209026360542,0.0,0.0,0.0,0.0,0.0,133.128047094055,499.23017660270625,4.160251471689219,2.2188007849009166,41.047814520666954,31.063210988612834,198.58267024863204,7.089068507758428,0.0,3.328201177351375,1.1094003924504583,2.2188007849009166,0.0,0.0,80.98622864888345,111.93849959825125
Maurice Morris,DET,RB,30,14,3,0,0,0,0,0,93,384,4.13,2,38.0,26,210,8.08,0,1.0,0.0,2,1.0,0.0,73.0,99.4,32.071349029490925,0.0,0.0,0.0,0.0,0.0,99.42118199142188,410.5132675774839,4.415155716393251,2.138089935299395,40.62370877068851,27.795169158892136,224.4994432064365,8.637883338609557,0.0,1.0690449676496976,0.0,2.138089935299395,1.0690449676496976,0.0,78.04028263842793,106.26306978437994
Torry Holt,JAX,WR,33,15,12,0,0,0,0,0,0,0,0.0,0,103.0,51,722,14.16,0,1.0,1.0,0,0.0,0.0,70.0,121.2,34.082253446625266,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,106.37794257583037,52.67257350842087,745.6783935898013,14.624385115279205,0.0,1.0327955589886444,1.0327955589886444,0.0,0.0,0.0,72.29568912920512,125.17482174942371
Michael Jenkins,ATL,WR,27,15,9,0,0,0,0,0,0,0,0.0,0,90.0,50,635,12.7,1,0.0,0.0,1,0.0,0.0,70.0,119.5,27.8854800926934,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,92.951600308978,51.63977794943222,655.8251799577893,13.116503599155784,1.0327955589886444,0.0,0.0,1.0327955589886444,0.0,0.0,72.29568912920512,123.41906929914302
Matt Moore,CAR,QB,25,7,5,85,138,1053,8,2,12,-3,-0.25,0,0.0,0,0,0.0,0,2.0,0.0,0,0.0,0.0,70.0,69.8,37.79644730092272,128.50792082313725,208.6363891010934,1591.986360314865,12.09486313629527,3.0237157840738176,18.142294704442907,-4.535573676110727,-0.3779644730092272,0.0,0.0,0.0,0.0,0.0,0.0,3.0237157840738176,0.0,0.0,0.0,0.0,105.83005244258362,105.52768086417623
Ben Watson,NWE,TE,29,16,7,0,0,0,0,0,0,0,0.0,0,41.0,29,404,13.93,5,0.0,0.0,5,0.0,0.0,70.0,99.4,29.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,41.0,29.0,404.0,13.93,5.0,0.0,0.0,5.0,0.0,0.0,70.0,99.4
Leonard Weaver,PHI,RB,27,16,8,0,0,0,0,0,70,323,4.61,2,26.0,15,140,9.33,2,0.0,0.0,4,0.0,0.0,70.0,85.3,27.0,0.0,0.0,0.0,0.0,0.0,70.0,323.0,4.61,2.0,26.0,15.0,140.0,9.33,2.0,0.0,0.0,4.0,0.0,0.0,70.0,85.3
Tashard Choice,DAL,RB,25,16,0,0,0,0,0,0,64,349,5.45,3,22.0,15,132,8.8,0,0.0,0.0,3,1.0,0.0,68.0,83.1,25.0,0.0,0.0,0.0,0.0,0.0,64.0,349.0,5.45,3.0,22.0,15.0,132.0,8.8,0.0,0.0,0.0,3.0,1.0,0.0,68.0,83.1
Ted Ginn Jr.,MIA,WR,24,16,12,0,0,0,0,0,7,48,6.86,0,78.0,38,454,11.95,1,2.0,0.0,3,0.0,0.0,68.0,106.2,24.0,0.0,0.0,0.0,0.0,0.0,7.0,48.0,6.86,0.0,78.0,38.0,454.0,11.95,1.0,2.0,0.0,3.0,0.0,0.0,68.0,106.2
Marc Bulger,STL,QB,32,9,8,140,247,1469,5,6,8,22,2.75,0,0.0,0,0,0.0,0,6.0,1.0,0,0.0,0.0,67.0,67.0,42.666666666666664,186.66666666666666,329.3333333333333,1958.6666666666667,6.666666666666667,8.0,10.666666666666666,29.333333333333332,3.6666666666666665,0.0,0.0,0.0,0.0,0.0,0.0,8.0,1.3333333333333333,0.0,0.0,0.0,89.33333333333333,89.33333333333333
Trent Edwards,BUF,QB,26,8,7,110,183,1169,6,7,14,106,7.57,0,0.0,0,0,0.0,0,1.0,0.0,0,0.0,0.0,67.0,67.4,36.76955262170047,155.56349186104043,258.8010819142764,1653.215654414148,8.48528137423857,9.899494936611665,19.79898987322333,149.90663761154806,10.705596667164329,0.0,0.0,0.0,0.0,0.0,0.0,1.414213562373095,0.0,0.0,0.0,0.0,94.75230867899737,95.3179941039466
Bruce Gradkowski,OAK,QB,26,7,4,82,150,1007,6,3,18,108,6.0,0,0.0,0,0,0.0,0,5.0,2.0,0,0.0,0.0,65.0,65.1,39.30830519295963,123.97234714702653,226.77868380553633,1522.4408972811673,9.071147352221454,4.535573676110727,27.21344205666436,163.28065233998615,9.071147352221454,0.0,0.0,0.0,0.0,0.0,0.0,7.559289460184544,3.0237157840738176,0.0,0.0,0.0,98.27076298239908,98.42194877160276
Dustin Keller,NYJ,TE,25,16,12,0,0,0,0,0,1,7,7.0,0,82.0,45,522,11.6,2,1.0,1.0,2,1.0,0.0,65.0,109.9,25.0,0.0,0.0,0.0,0.0,0.0,1.0,7.0,7.0,0.0,82.0,45.0,522.0,11.6,2.0,1.0,1.0,2.0,1.0,0.0,65.0,109.9
Clinton Portis,WAS,RB,28,8,8,0,1,0,0,0,124,494,3.98,1,12.0,9,57,6.33,1,1.0,1.0,2,0.0,0.0,65.0,74.1,39.59797974644666,0.0,1.414213562373095,0.0,0.0,0.0,175.36248173426378,698.6214998123089,5.628569978244918,1.414213562373095,16.97056274847714,12.727922061357855,80.61017305526642,8.95197184982169,1.414213562373095,1.414213562373095,1.414213562373095,2.82842712474619,0.0,0.0,91.92388155425117,104.79322497184633
Larry Johnson,2TM,RB,30,14,7,0,0,0,0,0,178,581,3.26,0,21.0,15,80,5.33,0,2.0,1.0,0,0.0,0.0,64.0,79.1,32.071349029490925,0.0,0.0,0.0,0.0,0.0,190.29000424164616,621.1151262044742,3.485086594538014,0.0,22.44994432064365,16.035674514745462,85.5235974119758,5.698009677572888,0.0,2.138089935299395,1.0690449676496976,0.0,0.0,0.0,68.41887792958065,84.56145694109107
Marcedes Lewis,JAX,TE,25,15,15,0,0,0,0,0,0,0,0.0,0,59.0,32,518,16.19,2,1.0,0.0,2,0.0,0.0,64.0,95.8,25.81988897471611,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,60.93493798033003,33.04945788763662,534.9880995561178,16.720960100026154,2.065591117977289,1.0327955589886444,0.0,2.065591117977289,0.0,0.0,66.09891577527324,98.94181455111213
Muhsin Muhammad,CAR,WR,36,14,13,0,0,0,0,0,0,0,0.0,0,89.0,53,581,10.96,1,0.0,0.0,1,0.0,0.0,64.0,117.1,38.48561883538911,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,95.14500212082308,56.65938328543397,621.1151262044742,11.716732845440687,1.0690449676496976,0.0,0.0,1.0690449676496976,0.0,0.0,68.41887792958065,125.18516571177958
Donald Brown,IND,RB,22,11,1,0,0,0,0,0,78,281,3.6,3,14.0,11,169,15.36,0,1.0,0.0,3,0.0,0.0,63.0,74.0,26.5329983228432,0.0,0.0,0.0,0.0,0.0,94.07153950826225,338.89875130540634,4.341763361919797,3.6181361349331636,16.884635296354762,13.2664991614216,203.8216689345682,18.524857010857797,0.0,1.2060453783110545,0.0,3.6181361349331636,0.0,0.0,75.98085883359643,89.24735799501804
Mark Clayton,BAL,WR,27,14,12,1,1,0,0,0,4,28,7.0,0,74.0,34,480,14.12,2,1.0,1.0,2,0.0,0.0,61.0,94.8,28.864214126541835,1.0690449676496976,1.0690449676496976,0.0,0.0,0.0,4.27617987059879,29.93325909419153,7.483314773547883,0.0,79.10932760607761,36.34752890008971,513.1415844718548,15.094914943213729,2.138089935299395,1.0690449676496976,1.0690449676496976,2.138089935299395,0.0,0.0,65.21174302663155,101.34546293319133
Kerry Collins,TEN,QB,37,7,6,119,216,1225,6,8,11,15,1.36,1,0.0,0,0,0.0,0,3.0,2.0,1,0.0,0.0,61.0,60.5,55.938742005365626,179.91108915239215,326.5613046799723,1852.0259177452133,9.071147352221454,12.09486313629527,16.630436812405996,22.677868380553633,2.056126733170196,1.5118578920369088,0.0,0.0,0.0,0.0,0.0,4.535573676110727,3.0237157840738176,1.5118578920369088,0.0,0.0,92.22333141425143,91.46740246823299
Jamal Lewis,CLE,RB,30,9,8,0,0,0,0,0,143,500,3.5,0,11.0,8,88,11.0,0,0.0,0.0,0,1.0,0.0,61.0,68.8,40.0,0.0,0.0,0.0,0.0,0.0,190.66666666666666,666.6666666666666,4.666666666666667,0.0,14.666666666666666,10.666666666666666,117.33333333333333,14.666666666666666,0.0,0.0,0.0,0.0,1.3333333333333333,0.0,81.33333333333333,91.73333333333333
Shonn Greene,NYJ,RB,24,14,0,0,0,0,0,0,108,540,5.0,2,5.0,0,0,0.0,0,3.0,3.0,2,0.0,0.0,60.0,60.0,25.657079223592742,0.0,0.0,0.0,0.0,0.0,115.45685650616734,577.2842825308367,5.3452248382484875,2.138089935299395,5.3452248382484875,0.0,0.0,0.0,0.0,3.2071349029490928,3.2071349029490928,2.138089935299395,0.0,0.0,64.14269805898185,64.14269805898185
Bryant Johnson,DET,WR,28,16,16,0,0,0,0,0,0,0,0.0,0,87.0,35,417,11.91,3,0.0,0.0,3,0.0,0.0,60.0,94.7,28.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,87.0,35.0,417.0,11.91,3.0,0.0,0.0,3.0,0.0,0.0,60.0,94.7
Darren McFadden,OAK,RB,22,12,7,0,0,0,0,0,104,357,3.43,1,36.0,21,245,11.67,0,5.0,3.0,1,0.0,0.0,60.0,81.2,25.403411844343534,0.0,0.0,0.0,0.0,0.0,120.08885599144216,412.2280922013928,3.9606228466408333,1.1547005383792517,41.569219381653056,24.248711305964285,282.9016319029166,13.475355282885866,0.0,5.773502691896258,3.464101615137755,1.1547005383792517,0.0,0.0,69.2820323027551,93.76168371639524
Sammy Morris,NWE,RB,32,12,5,0,0,0,0,0,73,319,4.37,2,27.0,19,180,9.47,0,2.0,1.0,2,0.0,0.0,60.0,78.9,36.950417228136054,0.0,0.0,0.0,0.0,0.0,84.29313930168537,368.3494717429813,5.04604135271733,2.3094010767585034,31.176914536239792,21.93931022920578,207.84609690826528,10.935014098451513,0.0,2.3094010767585034,1.1547005383792517,2.3094010767585034,0.0,0.0,69.2820323027551,91.10587247812296
Andre Caldwell,CIN,WR,24,16,3,0,0,0,0,0,3,22,7.33,0,80.0,51,432,8.47,3,4.0,2.0,3,0.0,0.0,59.0,110.4,24.0,0.0,0.0,0.0,0.0,0.0,3.0,22.0,7.33,0.0,80.0,51.0,432.0,8.47,3.0,4.0,2.0,3.0,0.0,0.0,59.0,110.4
Shaun Hill,SFO,QB,29,6,6,87,155,943,5,2,8,70,8.75,0,0.0,0,0,0.0,0,3.0,1.0,0,0.0,0.0,59.0,58.7,47.356801693808116,142.07040508142435,253.1139400875951,1539.9125516296915,8.16496580927726,3.2659863237109046,13.063945294843618,114.30952132988166,14.288690166235208,0.0,0.0,0.0,0.0,0.0,0.0,4.898979485566357,1.6329931618554523,0.0,0.0,0.0,96.34659654947168,95.85669860091505
Mike Thomas,JAX,WR,22,14,4,0,0,0,0,0,12,86,7.17,0,62.0,48,453,9.44,1,1.0,1.0,1,0.0,0.0,58.0,105.9,23.518989288293348,0.0,0.0,0.0,0.0,0.0,12.828539611796371,91.93786721787399,7.665052418048331,0.0,66.28078799428125,51.314158447185484,484.277370345313,10.091784494613144,1.0690449676496976,1.0690449676496976,1.0690449676496976,1.0690449676496976,0.0,0.0,62.00460812368246,113.21186207410298
Mike Tolbert,SDG,RB,24,16,3,0,0,0,0,0,25,148,5.92,1,22.0,17,192,11.29,3,1.0,0.0,4,0.0,0.0,58.0,75.0,24.0,0.0,0.0,0.0,0.0,0.0,25.0,148.0,5.92,1.0,22.0,17.0,192.0,11.29,3.0,1.0,0.0,4.0,0.0,0.0,58.0,75.0
Brian Westbrook,PHI,RB,30,8,7,0,1,0,0,0,61,274,4.49,1,34.0,25,181,7.24,1,0.0,0.0,2,0.0,0.0,58.0,82.5,42.426406871192846,0.0,1.414213562373095,0.0,0.0,0.0,86.2670273047588,387.494516090228,6.349818895055197,1.414213562373095,48.08326112068523,35.35533905932737,255.9726547895302,10.238906191581208,1.414213562373095,0.0,0.0,2.82842712474619,0.0,0.0,82.02438661763951,116.67261889578033
Brandon Stokley,DEN,WR,33,16,2,0,0,0,0,0,0,0,0.0,0,33.0,19,327,17.21,4,0.0,0.0,4,0.0,0.0,57.0,75.7,33.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33.0,19.0,327.0,17.21,4.0,0.0,0.0,4.0,0.0,0.0,57.0,75.7
Justin Gage,TEN,WR,28,12,10,0,0,0,0,0,0,0,0.0,0,67.0,28,383,13.68,3,0.0,0.0,3,0.0,0.0,56.0,84.3,32.331615074619044,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,77.36493607140986,32.331615074619044,442.2503061992534,15.796303365028162,3.464101615137755,0.0,0.0,3.464101615137755,0.0,0.0,64.66323014923809,97.3412553853709
Deion Branch,SEA,WR,30,14,5,0,0,0,0,0,1,-8,-8.0,0,79.0,45,437,9.71,2,0.0,0.0,2,0.0,0.0,55.0,99.9,32.071349029490925,0.0,0.0,0.0,0.0,0.0,1.0690449676496976,-8.55235974119758,-8.55235974119758,0.0,84.45455244432611,48.10702354423639,467.1726508629178,10.380426635878564,2.138089935299395,0.0,0.0,2.138089935299395,0.0,0.0,58.797473220733366,106.7975922682048
Greg Camarillo,MIA,WR,27,16,16,0,0,0,0,0,0,0,0.0,0,72.0,50,552,11.04,0,0.0,0.0,0,0.0,0.0,55.0,105.2,27.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,72.0,50.0,552.0,11.04,0.0,0.0,0.0,0.0,0.0,0.0,55.0,105.2
Kelley Washington,BAL,WR,30,15,2,0,0,0,0,0,1,1,1.0,0,48.0,34,431,12.68,2,0.0,0.0,2,0.0,0.0,55.0,89.2,30.983866769659333,0.0,0.0,0.0,0.0,0.0,1.0327955589886444,1.0327955589886444,1.0327955589886444,0.0,49.57418683145494,35.11504900561391,445.1348859241058,13.095847687976011,2.065591117977289,0.0,0.0,2.065591117977289,0.0,0.0,56.803755744375444,92.1253638617871
Devin Aromashodu,CHI,WR,25,10,2,0,0,0,0,0,0,0,0.0,0,43.0,24,298,12.42,4,0.0,0.0,4,0.0,0.0,54.0,77.8,31.622776601683793,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,54.391175754896125,30.35786553761644,376.9434970920708,15.710195415716507,5.059644256269407,0.0,0.0,5.059644256269407,0.0,0.0,68.30519745963699,98.41008078443996
Tony Scheffler,DEN,TE,26,15,9,0,0,0,0,0,0,0,0.0,0,50.0,31,416,13.42,2,0.0,0.0,2,0.0,0.0,54.0,84.6,26.852684533704757,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,51.63977794943222,32.01666232864798,429.6429525392761,13.860116401627609,2.065591117977289,0.0,0.0,2.065591117977289,0.0,0.0,55.7709601853868,87.37450429043932
Rock Cartwright,WAS,RB,30,16,2,0,0,0,0,0,64,228,3.56,0,32.0,27,242,8.96,1,0.0,0.0,1,0.0,0.0,53.0,80.0,30.0,0.0,0.0,0.0,0.0,0.0,64.0,228.0,3.56,0.0,32.0,27.0,242.0,8.96,1.0,0.0,0.0,1.0,0.0,0.0,53.0,80.0
Ladell Betts,WAS,RB,30,10,2,0,0,0,0,0,56,210,3.75,2,21.0,17,179,10.53,0,0.0,0.0,2,0.0,0.0,51.0,67.9,37.94733192202055,0.0,0.0,0.0,0.0,0.0,70.8350195877717,265.63132345414385,4.743416490252569,2.5298221281347035,26.563132345414385,21.503488089144977,226.41908046805594,13.319513504629212,0.0,0.0,0.0,2.5298221281347035,0.0,0.0,64.51046426743494,85.88746125017319
Arian Foster,HOU,RB,23,6,1,0,0,0,0,0,54,257,4.76,3,9.0,8,93,11.63,0,1.0,1.0,3,0.0,0.0,51.0,59.0,37.5588427226754,0.0,0.0,0.0,0.0,0.0,88.18163074019442,419.6792425968512,7.773047450431952,4.898979485566357,14.696938456699069,13.063945294843618,151.86836405255707,18.99171047237891,0.0,1.6329931618554523,1.6329931618554523,4.898979485566357,0.0,0.0,83.28265125462806,96.34659654947168
Fred Taylor,NWE,RB,33,6,1,0,0,0,0,0,63,269,4.27,4,3.0,2,17,8.5,0,1.0,1.0,4,0.0,0.0,51.0,52.6,53.888774341229926,0.0,0.0,0.0,0.0,0.0,102.8785691968935,439.27516053911665,6.9728808011227805,6.531972647421809,4.898979485566357,3.2659863237109046,27.76088375154269,13.880441875771345,0.0,1.6329931618554523,1.6329931618554523,6.531972647421809,0.0,0.0,83.28265125462806,85.8954403135968
